ResUnitAmenities
Property_Code,Unit_Code,Amenity_Code,Amenity_Name,Amenity_Description,Prior_Charge,Prior_Charge_Date,Current_Charge,Current_Charge_Date,Proposed_Charge,Proposed_Charge_Date,Notes,Ref_Property_ID,Ref_Unit_Id
"ce","S1450H","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1452E","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1452F","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1452G","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1452H","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1454E","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1454F","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1454G","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1454H","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1456E","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1456F","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1456G","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1456H","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1458E","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1458F","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1458G","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1458H","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1500-1G","Rent","Rent","Rent",744.00,03/31/2016,759.00,02/22/2017,759.00,03/31/2017,,,
"ce","S1500-1H","Rent","Rent","Rent",764.00,03/31/2016,779.00,02/22/2017,779.00,03/31/2017,,,
"ce","S1500-2E","Rent","Rent","Rent",744.00,03/31/2016,759.00,02/22/2017,759.00,03/31/2017,,,
"ce","S1500-2F","Rent","Rent","Rent",764.00,03/31/2016,779.00,02/22/2017,779.00,03/31/2017,,,
"ce","S1500-2G","Rent","Rent","Rent",744.00,03/31/2016,759.00,02/22/2017,759.00,03/31/2017,,,
"ce","S1500-2H","Rent","Rent","Rent",764.00,03/31/2016,779.00,02/22/2017,779.00,03/31/2017,,,
"ce","S1500-3G","Rent","Rent","Rent",744.00,03/31/2016,759.00,02/22/2017,759.00,03/31/2017,,,
"ce","S1500-3H","Rent","Rent","Rent",764.00,03/31/2016,779.00,02/22/2017,779.00,03/31/2017,,,
"ce","S1500-4G","Rent","Rent","Rent",744.00,03/31/2016,759.00,02/22/2017,759.00,03/31/2017,,,
"ce","S1500-4H","Rent","Rent","Rent",774.00,03/31/2016,789.00,02/22/2017,789.00,03/31/2017,,,
"ce","S1500-5E","Rent","Rent","Rent",744.00,03/31/2016,759.00,02/22/2017,759.00,03/31/2017,,,
"ce","S1500-5F","Rent","Rent","Rent",774.00,03/31/2016,789.00,02/22/2017,789.00,03/31/2017,,,
"ce","S1500-5G","Rent","Rent","Rent",744.00,03/31/2016,759.00,02/22/2017,759.00,03/31/2017,,,
"ce","S1500-5H","Rent","Rent","Rent",774.00,03/31/2016,789.00,02/22/2017,789.00,03/31/2017,,,
"ce","S1500-6G","Rent","Rent","Rent",744.00,03/31/2016,759.00,02/22/2017,759.00,03/31/2017,,,
"ce","S1500-6H","Rent","Rent","Rent",774.00,03/31/2016,789.00,02/22/2017,789.00,03/31/2017,,,
"ce","C0003J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C0003K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C0003L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C0003M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C0007J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C0007K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C0007L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C0007M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C0011J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C0011K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C0011L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C0011M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5250J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5250K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5250L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5250M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5252J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5252K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5252L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5252M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5254J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5254K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5254L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5254M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5269J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5269K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5269L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5269M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5271J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5271K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5271L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5271M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5273J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5273K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5273L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5273M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5303J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5303K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5303L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5303M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5305J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5305K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5305L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5305M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5307J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5307K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5307L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5307M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5322J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5322K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5322L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5322M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5324J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5324K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5324L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5324M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5326J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5326K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5326L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C5326M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0001E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0001F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0002E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0002F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0003E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0003F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0004E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0004F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0005E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0005F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0006E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0006F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0007E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0007F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0008E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0008F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0009E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0009F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0010E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0010F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0011E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0011F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0012E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0012F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0013E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0013F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0014E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0014F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0015E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0015F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0016E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0016F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0018E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0018F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0020E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0020F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0022E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0022F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0024E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0024F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0026E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0026F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0028E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0028F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0030E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0030F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0032E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0032F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0034E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0034F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0036E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0036F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0038E","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","M0038F","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1450J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1450K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1450L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1450M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1452J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1452K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1452L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1452M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1454J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1454K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1454L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1454M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1456J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1456K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1456L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1456M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1458J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1458K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1458L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1458M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-1J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-1K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-1L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-1M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-2J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-2K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-2L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-2M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-3J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-3K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-3L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-3M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-4J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-4K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-4L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-4M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-5J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-5K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-5L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-5M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-6J","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-6K","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-6L","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","S1500-6M","3rdfloor","3rd Floor","3rd Floor",,,20.00,04/17/2013,20.00,03/31/2017,,,
"ce","C0003J","Rent","Rent","Rent",734.00,03/31/2016,749.00,02/22/2017,749.00,03/31/2017,,,
"ce","C0003K","Rent","Rent","Rent",734.00,03/31/2016,749.00,02/22/2017,749.00,03/31/2017,,,
"ce","C0003L","Rent","Rent","Rent",734.00,03/31/2016,749.00,02/22/2017,749.00,03/31/2017,,,
"ce","C0003M","Rent","Rent","Rent",734.00,03/31/2016,749.00,02/22/2017,749.00,03/31/2017,,,
"ce","C0007J","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C0007K","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C0007L","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C0007M","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C0011J","Rent","Rent","Rent",734.00,03/31/2016,749.00,02/22/2017,749.00,03/31/2017,,,
"ce","C0011K","Rent","Rent","Rent",734.00,03/31/2016,749.00,02/22/2017,749.00,03/31/2017,,,
"ce","C0011L","Rent","Rent","Rent",734.00,03/31/2016,749.00,02/22/2017,749.00,03/31/2017,,,
"ce","C0011M","Rent","Rent","Rent",734.00,03/31/2016,749.00,02/22/2017,749.00,03/31/2017,,,
"ce","C5250J","Rent","Rent","Rent",724.00,03/31/2016,738.00,02/22/2017,738.00,03/31/2017,,,
"ce","C5250K","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","C5252J","Rent","Rent","Rent",694.00,03/31/2016,708.00,02/22/2017,708.00,03/31/2017,,,
"ce","C5252K","Rent","Rent","Rent",708.00,02/22/2017,829.00,03/31/2017,829.00,03/31/2017,,,
"ce","C5254J","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","C5254K","Rent","Rent","Rent",724.00,03/31/2016,738.00,02/22/2017,738.00,03/31/2017,,,
"ce","C5269J","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5269K","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5269L","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5269M","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5303J","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5303K","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5303L","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5303M","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5305J","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5305K","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5305L","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5305M","Rent","Rent","Rent",657.00,02/22/2017,729.00,03/31/2017,729.00,03/31/2017,,,
"ce","C5307J","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5307K","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5307L","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5307M","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5322J","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5322K","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5324J","Rent","Rent","Rent",657.00,02/22/2017,729.00,03/31/2017,729.00,03/31/2017,,,
"ce","C5324K","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5326J","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5326K","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","M0001E","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0001F","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0002E","Rent","Rent","Rent",626.00,02/22/2017,709.00,03/31/2017,709.00,03/31/2017,,,
"ce","M0002F","Rent","Rent","Rent",614.00,03/31/2016,626.00,02/22/2017,626.00,03/31/2017,,,
"ce","M0003E","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0003F","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0004E","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0004F","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0005E","Rent","Rent","Rent",626.00,02/22/2017,709.00,03/31/2017,709.00,03/31/2017,,,
"ce","M0005F","Rent","Rent","Rent",614.00,03/31/2016,626.00,02/22/2017,626.00,03/31/2017,,,
