Unit_Code,Ref_Unit_Id,Property_Code,Ref_Property_ID,Record_Type,Date,Rent,Deposit,Sqft,FSetAside,UtilityAllowance,ContractRent,RoomId,BedId,RDBasicRent,NewRentsId
M0009B,,ce,,Rent Change,7/15/2015,599,0,635,0,0,0,,,0,
M0009B,,ce,,Rent Change,3/31/2016,614,0,635,0,0,0,,,0,
M0009B,,ce,,Rent Change,8/4/2016,626,0,635,0,0,0,,,0,
M0009B,,ce,,Rent Change,3/27/2018,650,0,635,0,0,0,,,0,
M0009C,,ce,,New Unit,4/1/2013,535,0,635,0,0,0,,,0,
M0009C,,ce,,Rent Change,4/17/2013,545,0,635,0,0,0,,,0,
M0009C,,ce,,Rent Change,5/20/2013,565,0,635,0,0,0,,,0,
M0009C,,ce,,Rent Change,2/5/2014,593,0,635,0,0,0,,,0,
M0009C,,ce,,Rent Change,5/13/2015,605,0,635,0,0,0,,,0,
M0009C,,ce,,Rent Change,7/15/2015,609,0,635,0,0,0,,,0,
M0009C,,ce,,Rent Change,3/31/2016,624,0,635,0,0,0,,,0,
M0009C,,ce,,Rent Change,8/4/2016,636,0,635,0,0,0,,,0,
M0009C,,ce,,Rent Change,3/31/2017,719,0,635,0,0,0,,,0,
M0009C,,ce,,Rent Change,3/27/2018,770,0,635,0,0,0,,,0,
M0009D,,ce,,New Unit,4/1/2013,535,0,635,0,0,0,,,0,
M0009D,,ce,,Rent Change,4/17/2013,545,0,635,0,0,0,,,0,
M0009D,,ce,,Rent Change,4/17/2013,555,0,635,0,0,0,,,0,
M0009D,,ce,,Rent Change,5/20/2013,575,0,635,0,0,0,,,0,
M0009D,,ce,,Rent Change,2/5/2014,603,0,635,0,0,0,,,0,
M0009D,,ce,,Rent Change,5/13/2015,615,0,635,0,0,0,,,0,
M0009D,,ce,,Rent Change,7/15/2015,619,0,635,0,0,0,,,0,
M0009D,,ce,,Rent Change,3/31/2016,634,0,635,0,0,0,,,0,
M0009D,,ce,,Rent Change,8/4/2016,646,0,635,0,0,0,,,0,
M0009D,,ce,,Rent Change,3/27/2018,670,0,635,0,0,0,,,0,
M0009E,,ce,,New Unit,4/1/2013,535,0,635,0,0,0,,,0,
M0009E,,ce,,Rent Change,4/17/2013,555,0,635,0,0,0,,,0,
M0009E,,ce,,Rent Change,5/20/2013,575,0,635,0,0,0,,,0,
M0009E,,ce,,Rent Change,2/5/2014,603,0,635,0,0,0,,,0,
M0009E,,ce,,Rent Change,5/13/2015,615,0,635,0,0,0,,,0,
M0009E,,ce,,Rent Change,7/15/2015,619,0,635,0,0,0,,,0,
M0009E,,ce,,Rent Change,3/31/2016,634,0,635,0,0,0,,,0,
M0009E,,ce,,Rent Change,8/4/2016,646,0,635,0,0,0,,,0,
M0009E,,ce,,Rent Change,3/27/2018,670,0,635,0,0,0,,,0,
M0009F,,ce,,New Unit,4/1/2013,535,0,635,0,0,0,,,0,
M0009F,,ce,,Rent Change,4/17/2013,555,0,635,0,0,0,,,0,
M0009F,,ce,,Rent Change,4/17/2013,565,0,635,0,0,0,,,0,
M0009F,,ce,,Rent Change,5/20/2013,585,0,635,0,0,0,,,0,
M0009F,,ce,,Rent Change,2/5/2014,613,0,635,0,0,0,,,0,
M0009F,,ce,,Rent Change,5/13/2015,625,0,635,0,0,0,,,0,
M0009F,,ce,,Rent Change,7/15/2015,629,0,635,0,0,0,,,0,
M0009F,,ce,,Rent Change,3/31/2016,644,0,635,0,0,0,,,0,
M0009F,,ce,,Rent Change,8/4/2016,656,0,635,0,0,0,,,0,
M0009F,,ce,,Rent Change,3/27/2018,680,0,635,0,0,0,,,0,
M0010A,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0010A,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0010A,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0010A,,ce,,Rent Change,7/15/2015,699,0,875,0,0,0,,,0,
M0010A,,ce,,Rent Change,3/31/2016,714,0,875,0,0,0,,,0,
M0010A,,ce,,Rent Change,8/4/2016,728,0,875,0,0,0,,,0,
M0010A,,ce,,Rent Change,3/27/2018,770,0,875,0,0,0,,,0,
M0010B,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0010B,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0010B,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0010B,,ce,,Rent Change,7/15/2015,699,0,875,0,0,0,,,0,
M0010B,,ce,,Rent Change,3/31/2016,714,0,875,0,0,0,,,0,
M0010B,,ce,,Rent Change,8/4/2016,728,0,875,0,0,0,,,0,
M0010B,,ce,,Rent Change,3/27/2018,770,0,875,0,0,0,,,0,
M0010C,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0010C,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0010C,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0010C,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0010C,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0010C,,ce,,Rent Change,7/15/2015,719,0,875,0,0,0,,,0,
M0010C,,ce,,Rent Change,3/31/2016,734,0,875,0,0,0,,,0,
M0010C,,ce,,Rent Change,8/4/2016,748,0,875,0,0,0,,,0,
M0010C,,ce,,Rent Change,3/27/2018,790,0,875,0,0,0,,,0,
M0010D,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0010D,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0010D,,ce,,Rent Change,5/20/2013,665,0,875,0,0,0,,,0,
M0010D,,ce,,Rent Change,4/1/2015,685,0,875,0,0,0,,,0,
M0010D,,ce,,Rent Change,5/14/2015,845,0,875,0,0,0,,,0,
M0010D,,ce,,Rent Change,7/15/2015,869,0,875,0,0,0,,,0,
M0010D,,ce,,Rent Change,3/31/2016,884,0,875,0,0,0,,,0,
M0010D,,ce,,Rent Change,8/4/2016,898,0,875,0,0,0,,,0,
M0010D,,ce,,Rent Change,2/22/2017,848,0,875,0,0,0,,,0,
M0010D,,ce,,Rent Change,3/29/2018,909,0,875,0,0,0,,,0,
M0010E,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0010E,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0010E,,ce,,Rent Change,4/17/2013,655,0,875,0,0,0,,,0,
M0010E,,ce,,Rent Change,5/20/2013,685,0,875,0,0,0,,,0,
M0010E,,ce,,Rent Change,4/1/2015,705,0,875,0,0,0,,,0,
M0010E,,ce,,Rent Change,5/14/2015,865,0,875,0,0,0,,,0,
M0010E,,ce,,Rent Change,7/15/2015,889,0,875,0,0,0,,,0,
M0010E,,ce,,Rent Change,3/31/2016,904,0,875,0,0,0,,,0,
M0010E,,ce,,Rent Change,8/4/2016,918,0,875,0,0,0,,,0,
M0010E,,ce,,Rent Change,2/22/2017,868,0,875,0,0,0,,,0,
M0010E,,ce,,Rent Change,3/31/2017,918,0,875,0,0,0,,,0,
M0010E,,ce,,Rent Change,3/27/2018,929,0,875,0,0,0,,,0,
M0010F,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0010F,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0010F,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0010F,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0010F,,ce,,Rent Change,7/15/2015,719,0,875,0,0,0,,,0,
M0010F,,ce,,Rent Change,3/31/2016,734,0,875,0,0,0,,,0,
M0010F,,ce,,Rent Change,8/4/2016,748,0,875,0,0,0,,,0,
M0010F,,ce,,Rent Change,3/27/2018,790,0,875,0,0,0,,,0,
M0011A,,ce,,New Unit,4/1/2013,535,0,635,0,0,0,,,0,
M0011A,,ce,,Rent Change,5/20/2013,555,0,635,0,0,0,,,0,
M0011A,,ce,,Rent Change,2/5/2014,583,0,635,0,0,0,,,0,
M0011A,,ce,,Rent Change,5/13/2015,595,0,635,0,0,0,,,0,
M0011A,,ce,,Rent Change,7/15/2015,599,0,635,0,0,0,,,0,
M0011A,,ce,,Rent Change,3/31/2016,614,0,635,0,0,0,,,0,
M0011A,,ce,,Rent Change,8/4/2016,626,0,635,0,0,0,,,0,
M0011A,,ce,,Rent Change,3/31/2017,709,0,635,0,0,0,,,0,
M0011A,,ce,,Rent Change,3/27/2018,760,0,635,0,0,0,,,0,
M0011B,,ce,,New Unit,4/1/2013,535,0,635,0,0,0,,,0,
M0011B,,ce,,Rent Change,5/20/2013,555,0,635,0,0,0,,,0,
M0011B,,ce,,Rent Change,2/5/2014,583,0,635,0,0,0,,,0,
M0011B,,ce,,Rent Change,5/13/2015,595,0,635,0,0,0,,,0,
M0011B,,ce,,Rent Change,7/15/2015,599,0,635,0,0,0,,,0,
M0011B,,ce,,Rent Change,3/31/2016,614,0,635,0,0,0,,,0,
M0011B,,ce,,Rent Change,8/4/2016,626,0,635,0,0,0,,,0,
M0011B,,ce,,Rent Change,3/31/2017,709,0,635,0,0,0,,,0,
M0011B,,ce,,Rent Change,3/27/2018,760,0,635,0,0,0,,,0,
M0011C,,ce,,New Unit,4/1/2013,535,0,635,0,0,0,,,0,
M0011C,,ce,,Rent Change,4/17/2013,545,0,635,0,0,0,,,0,
M0011C,,ce,,Rent Change,4/17/2013,555,0,635,0,0,0,,,0,
M0011C,,ce,,Rent Change,5/20/2013,575,0,635,0,0,0,,,0,
M0011C,,ce,,Rent Change,2/5/2014,603,0,635,0,0,0,,,0,
M0011C,,ce,,Rent Change,5/13/2015,615,0,635,0,0,0,,,0,
M0011C,,ce,,Rent Change,7/15/2015,619,0,635,0,0,0,,,0,
M0011C,,ce,,Rent Change,3/31/2016,634,0,635,0,0,0,,,0,
M0011C,,ce,,Rent Change,8/4/2016,646,0,635,0,0,0,,,0,
M0011C,,ce,,Rent Change,3/27/2018,670,0,635,0,0,0,,,0,
M0011D,,ce,,New Unit,4/1/2013,535,0,635,0,0,0,,,0,
M0011D,,ce,,Rent Change,4/17/2013,545,0,635,0,0,0,,,0,
M0011D,,ce,,Rent Change,5/20/2013,565,0,635,0,0,0,,,0,
M0011D,,ce,,Rent Change,2/5/2014,593,0,635,0,0,0,,,0,
M0011D,,ce,,Rent Change,5/13/2015,605,0,635,0,0,0,,,0,
M0011D,,ce,,Rent Change,7/15/2015,609,0,635,0,0,0,,,0,
M0011D,,ce,,Rent Change,3/31/2016,624,0,635,0,0,0,,,0,
M0011D,,ce,,Rent Change,8/4/2016,636,0,635,0,0,0,,,0,
M0011D,,ce,,Rent Change,3/27/2018,660,0,635,0,0,0,,,0,
M0011E,,ce,,New Unit,4/1/2013,535,0,635,0,0,0,,,0,
M0011E,,ce,,Rent Change,4/17/2013,555,0,635,0,0,0,,,0,
M0011E,,ce,,Rent Change,4/17/2013,565,0,635,0,0,0,,,0,
M0011E,,ce,,Rent Change,5/20/2013,585,0,635,0,0,0,,,0,
M0011E,,ce,,Rent Change,2/5/2014,613,0,635,0,0,0,,,0,
M0011E,,ce,,Rent Change,5/13/2015,625,0,635,0,0,0,,,0,
M0011E,,ce,,Rent Change,7/15/2015,629,0,635,0,0,0,,,0,
M0011E,,ce,,Rent Change,3/31/2016,644,0,635,0,0,0,,,0,
M0011E,,ce,,Rent Change,8/4/2016,656,0,635,0,0,0,,,0,
M0011E,,ce,,Rent Change,3/27/2018,680,0,635,0,0,0,,,0,
M0011F,,ce,,New Unit,4/1/2013,535,0,635,0,0,0,,,0,
M0011F,,ce,,Rent Change,4/17/2013,555,0,635,0,0,0,,,0,
M0011F,,ce,,Rent Change,5/20/2013,575,0,635,0,0,0,,,0,
M0011F,,ce,,Rent Change,2/5/2014,603,0,635,0,0,0,,,0,
M0011F,,ce,,Rent Change,5/13/2015,615,0,635,0,0,0,,,0,
M0011F,,ce,,Rent Change,7/15/2015,619,0,635,0,0,0,,,0,
M0011F,,ce,,Rent Change,3/31/2016,634,0,635,0,0,0,,,0,
M0011F,,ce,,Rent Change,8/4/2016,646,0,635,0,0,0,,,0,
M0011F,,ce,,Rent Change,3/27/2018,670,0,635,0,0,0,,,0,
M0012A,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0012A,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0012A,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0012A,,ce,,Rent Change,7/15/2015,699,0,875,0,0,0,,,0,
M0012A,,ce,,Rent Change,3/31/2016,714,0,875,0,0,0,,,0,
M0012A,,ce,,Rent Change,8/4/2016,728,0,875,0,0,0,,,0,
M0012A,,ce,,Rent Change,3/27/2018,770,0,875,0,0,0,,,0,
M0012B,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0012B,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0012B,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0012B,,ce,,Rent Change,5/14/2015,835,0,875,0,0,0,,,0,
M0012B,,ce,,Rent Change,7/15/2015,859,0,875,0,0,0,,,0,
M0012B,,ce,,Rent Change,3/31/2016,874,0,875,0,0,0,,,0,
M0012B,,ce,,Rent Change,8/4/2016,888,0,875,0,0,0,,,0,
M0012B,,ce,,Rent Change,2/22/2017,838,0,875,0,0,0,,,0,
M0012B,,ce,,Rent Change,3/29/2018,899,0,875,0,0,0,,,0,
M0012C,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0012C,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0012C,,ce,,Rent Change,5/20/2013,665,0,875,0,0,0,,,0,
M0012C,,ce,,Rent Change,4/1/2015,685,0,875,0,0,0,,,0,
M0012C,,ce,,Rent Change,7/15/2015,709,0,875,0,0,0,,,0,
M0012C,,ce,,Rent Change,3/31/2016,724,0,875,0,0,0,,,0,
M0012C,,ce,,Rent Change,8/4/2016,738,0,875,0,0,0,,,0,
M0012C,,ce,,Rent Change,3/27/2018,780,0,875,0,0,0,,,0,
M0012D,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0012D,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0012D,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0012D,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0012D,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0012D,,ce,,Rent Change,7/15/2015,719,0,875,0,0,0,,,0,
M0012D,,ce,,Rent Change,3/31/2016,734,0,875,0,0,0,,,0,
M0012D,,ce,,Rent Change,8/4/2016,748,0,875,0,0,0,,,0,
M0012D,,ce,,Rent Change,3/31/2017,908,0,875,0,0,0,,,0,
M0012D,,ce,,Rent Change,3/27/2018,919,0,875,0,0,0,,,0,
M0012E,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0012E,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0012E,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0012E,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0012E,,ce,,Rent Change,5/14/2015,855,0,875,0,0,0,,,0,
M0012E,,ce,,Rent Change,7/15/2015,879,0,875,0,0,0,,,0,
M0012E,,ce,,Rent Change,3/31/2016,894,0,875,0,0,0,,,0,
M0012E,,ce,,Rent Change,8/4/2016,908,0,875,0,0,0,,,0,
M0012E,,ce,,Rent Change,2/22/2017,858,0,875,0,0,0,,,0,
M0012E,,ce,,Rent Change,3/29/2018,919,0,875,0,0,0,,,0,
M0012F,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0012F,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0012F,,ce,,Rent Change,4/17/2013,655,0,875,0,0,0,,,0,
M0012F,,ce,,Rent Change,5/20/2013,685,0,875,0,0,0,,,0,
M0012F,,ce,,Rent Change,4/1/2015,705,0,875,0,0,0,,,0,
M0012F,,ce,,Rent Change,7/15/2015,729,0,875,0,0,0,,,0,
M0012F,,ce,,Rent Change,3/31/2016,744,0,875,0,0,0,,,0,
M0012F,,ce,,Rent Change,8/4/2016,758,0,875,0,0,0,,,0,
M0012F,,ce,,Rent Change,3/27/2018,800,0,875,0,0,0,,,0,
M0013A,,ce,,New Unit,4/1/2013,535,0,635,0,0,0,,,0,
M0013A,,ce,,Rent Change,5/20/2013,555,0,635,0,0,0,,,0,
M0013A,,ce,,Rent Change,2/5/2014,583,0,635,0,0,0,,,0,
M0013A,,ce,,Rent Change,5/13/2015,595,0,635,0,0,0,,,0,
M0013A,,ce,,Rent Change,7/15/2015,599,0,635,0,0,0,,,0,
M0013A,,ce,,Rent Change,3/31/2016,614,0,635,0,0,0,,,0,
M0013A,,ce,,Rent Change,8/4/2016,626,0,635,0,0,0,,,0,
M0013A,,ce,,Rent Change,3/31/2017,709,0,635,0,0,0,,,0,
M0013A,,ce,,Rent Change,3/27/2018,760,0,635,0,0,0,,,0,
M0013B,,ce,,New Unit,4/1/2013,535,0,635,0,0,0,,,0,
M0013B,,ce,,Rent Change,5/20/2013,555,0,635,0,0,0,,,0,
M0013B,,ce,,Rent Change,2/5/2014,583,0,635,0,0,0,,,0,
M0013B,,ce,,Rent Change,5/13/2015,595,0,635,0,0,0,,,0,
M0013B,,ce,,Rent Change,7/15/2015,599,0,635,0,0,0,,,0,
M0013B,,ce,,Rent Change,3/31/2016,614,0,635,0,0,0,,,0,
M0013B,,ce,,Rent Change,8/4/2016,626,0,635,0,0,0,,,0,
M0013B,,ce,,Rent Change,3/31/2017,709,0,635,0,0,0,,,0,
M0013B,,ce,,Rent Change,3/27/2018,760,0,635,0,0,0,,,0,
M0013C,,ce,,New Unit,4/1/2013,535,0,635,0,0,0,,,0,
M0013C,,ce,,Rent Change,4/17/2013,545,0,635,0,0,0,,,0,
M0013C,,ce,,Rent Change,5/20/2013,565,0,635,0,0,0,,,0,
M0013C,,ce,,Rent Change,2/5/2014,593,0,635,0,0,0,,,0,
M0013C,,ce,,Rent Change,5/13/2015,605,0,635,0,0,0,,,0,
M0013C,,ce,,Rent Change,7/15/2015,609,0,635,0,0,0,,,0,
M0013C,,ce,,Rent Change,3/31/2016,624,0,635,0,0,0,,,0,
M0013C,,ce,,Rent Change,8/4/2016,636,0,635,0,0,0,,,0,
M0013C,,ce,,Rent Change,3/31/2017,719,0,635,0,0,0,,,0,
M0013C,,ce,,Rent Change,3/27/2018,770,0,635,0,0,0,,,0,
M0013D,,ce,,New Unit,4/1/2013,535,0,635,0,0,0,,,0,
M0013D,,ce,,Rent Change,4/17/2013,545,0,635,0,0,0,,,0,
M0013D,,ce,,Rent Change,5/20/2013,565,0,635,0,0,0,,,0,
M0013D,,ce,,Rent Change,2/5/2014,593,0,635,0,0,0,,,0,
M0013D,,ce,,Rent Change,5/13/2015,605,0,635,0,0,0,,,0,
M0013D,,ce,,Rent Change,7/15/2015,609,0,635,0,0,0,,,0,
M0013D,,ce,,Rent Change,3/31/2016,624,0,635,0,0,0,,,0,
M0013D,,ce,,Rent Change,8/4/2016,636,0,635,0,0,0,,,0,
M0013D,,ce,,Rent Change,3/27/2018,660,0,635,0,0,0,,,0,
M0013E,,ce,,New Unit,4/1/2013,535,0,635,0,0,0,,,0,
M0013E,,ce,,Rent Change,4/17/2013,555,0,635,0,0,0,,,0,
M0013E,,ce,,Rent Change,5/20/2013,575,0,635,0,0,0,,,0,
M0013E,,ce,,Rent Change,2/5/2014,603,0,635,0,0,0,,,0,
M0013E,,ce,,Rent Change,5/13/2015,615,0,635,0,0,0,,,0,
M0013E,,ce,,Rent Change,7/15/2015,619,0,635,0,0,0,,,0,
M0013E,,ce,,Rent Change,3/31/2016,634,0,635,0,0,0,,,0,
M0013E,,ce,,Rent Change,8/4/2016,646,0,635,0,0,0,,,0,
M0013E,,ce,,Rent Change,3/27/2018,670,0,635,0,0,0,,,0,
M0013E,,ce,,Rent Change,11/8/2018,780,0,635,0,0,0,,,0,
M0013F,,ce,,New Unit,4/1/2013,535,0,635,0,0,0,,,0,
M0013F,,ce,,Rent Change,4/17/2013,555,0,635,0,0,0,,,0,
M0013F,,ce,,Rent Change,5/20/2013,575,0,635,0,0,0,,,0,
M0013F,,ce,,Rent Change,2/5/2014,603,0,635,0,0,0,,,0,
M0013F,,ce,,Rent Change,5/13/2015,615,0,635,0,0,0,,,0,
M0013F,,ce,,Rent Change,7/15/2015,619,0,635,0,0,0,,,0,
M0013F,,ce,,Rent Change,3/31/2016,634,0,635,0,0,0,,,0,
M0013F,,ce,,Rent Change,8/4/2016,646,0,635,0,0,0,,,0,
M0013F,,ce,,Rent Change,3/27/2018,670,0,635,0,0,0,,,0,
M0014A,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0014A,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0014A,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0014A,,ce,,Rent Change,5/14/2015,835,0,875,0,0,0,,,0,
M0014A,,ce,,Rent Change,7/15/2015,859,0,875,0,0,0,,,0,
M0014A,,ce,,Rent Change,3/31/2016,874,0,875,0,0,0,,,0,
M0014A,,ce,,Rent Change,8/4/2016,888,0,875,0,0,0,,,0,
M0014A,,ce,,Rent Change,2/22/2017,838,0,875,0,0,0,,,0,
M0014A,,ce,,Rent Change,3/29/2018,899,0,875,0,0,0,,,0,
M0014B,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0014B,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0014B,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0014B,,ce,,Rent Change,7/15/2015,699,0,875,0,0,0,,,0,
M0014B,,ce,,Rent Change,3/31/2016,714,0,875,0,0,0,,,0,
M0014B,,ce,,Rent Change,8/4/2016,728,0,875,0,0,0,,,0,
M0014B,,ce,,Rent Change,3/27/2018,770,0,875,0,0,0,,,0,
M0014C,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0014C,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0014C,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0014C,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0014C,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0014C,,ce,,Rent Change,7/15/2015,719,0,875,0,0,0,,,0,
M0014C,,ce,,Rent Change,3/31/2016,734,0,875,0,0,0,,,0,
M0014C,,ce,,Rent Change,8/4/2016,748,0,875,0,0,0,,,0,
M0014C,,ce,,Rent Change,3/27/2018,790,0,875,0,0,0,,,0,
M0014D,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0014D,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0014D,,ce,,Rent Change,5/20/2013,665,0,875,0,0,0,,,0,
M0014D,,ce,,Rent Change,4/1/2015,685,0,875,0,0,0,,,0,
M0014D,,ce,,Rent Change,7/15/2015,709,0,875,0,0,0,,,0,
M0014D,,ce,,Rent Change,3/31/2016,724,0,875,0,0,0,,,0,
M0014D,,ce,,Rent Change,8/4/2016,738,0,875,0,0,0,,,0,
M0014D,,ce,,Rent Change,3/27/2018,780,0,875,0,0,0,,,0,
M0014E,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0014E,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0014E,,ce,,Rent Change,4/17/2013,655,0,875,0,0,0,,,0,
M0014E,,ce,,Rent Change,5/20/2013,685,0,875,0,0,0,,,0,
M0014E,,ce,,Rent Change,4/1/2015,705,0,875,0,0,0,,,0,
M0014E,,ce,,Rent Change,7/15/2015,729,0,875,0,0,0,,,0,
M0014E,,ce,,Rent Change,3/31/2016,744,0,875,0,0,0,,,0,
M0014E,,ce,,Rent Change,8/4/2016,758,0,875,0,0,0,,,0,
M0014E,,ce,,Rent Change,3/27/2018,800,0,875,0,0,0,,,0,
M0014F,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0014F,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0014F,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0014F,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0014F,,ce,,Rent Change,5/14/2015,855,0,875,0,0,0,,,0,
M0014F,,ce,,Rent Change,7/15/2015,879,0,875,0,0,0,,,0,
M0014F,,ce,,Rent Change,3/31/2016,894,0,875,0,0,0,,,0,
M0014F,,ce,,Rent Change,8/4/2016,908,0,875,0,0,0,,,0,
M0014F,,ce,,Rent Change,2/22/2017,858,0,875,0,0,0,,,0,
M0014F,,ce,,Rent Change,3/29/2018,919,0,875,0,0,0,,,0,
M0015A,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0015A,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0015A,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0015A,,ce,,Rent Change,5/14/2015,835,0,875,0,0,0,,,0,
M0015A,,ce,,Rent Change,7/15/2015,859,0,875,0,0,0,,,0,
M0015A,,ce,,Rent Change,3/31/2016,874,0,875,0,0,0,,,0,
M0015A,,ce,,Rent Change,8/4/2016,888,0,875,0,0,0,,,0,
M0015A,,ce,,Rent Change,2/22/2017,838,0,875,0,0,0,,,0,
M0015A,,ce,,Rent Change,3/29/2018,899,0,875,0,0,0,,,0,
M0015B,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0015B,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0015B,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0015B,,ce,,Rent Change,7/15/2015,699,0,875,0,0,0,,,0,
M0015B,,ce,,Rent Change,3/31/2016,714,0,875,0,0,0,,,0,
M0015B,,ce,,Rent Change,8/4/2016,728,0,875,0,0,0,,,0,
M0015B,,ce,,Rent Change,3/27/2018,770,0,875,0,0,0,,,0,
M0015C,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0015C,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0015C,,ce,,Rent Change,5/20/2013,665,0,875,0,0,0,,,0,
M0015C,,ce,,Rent Change,4/1/2015,685,0,875,0,0,0,,,0,
M0015C,,ce,,Rent Change,5/14/2015,845,0,875,0,0,0,,,0,
M0015C,,ce,,Rent Change,7/15/2015,869,0,875,0,0,0,,,0,
M0015C,,ce,,Rent Change,3/31/2016,884,0,875,0,0,0,,,0,
M0015C,,ce,,Rent Change,8/4/2016,898,0,875,0,0,0,,,0,
M0015C,,ce,,Rent Change,2/22/2017,848,0,875,0,0,0,,,0,
M0015C,,ce,,Rent Change,3/29/2018,909,0,875,0,0,0,,,0,
M0015D,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0015D,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0015D,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0015D,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0015D,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0015D,,ce,,Rent Change,7/15/2015,719,0,875,0,0,0,,,0,
M0015D,,ce,,Rent Change,3/31/2016,734,0,875,0,0,0,,,0,
M0015D,,ce,,Rent Change,8/4/2016,748,0,875,0,0,0,,,0,
M0015D,,ce,,Rent Change,3/27/2018,790,0,875,0,0,0,,,0,
