ResUnitStatus,,,,,,,,,,,,,,,,,,,,,
Property_Code,Ref_Property_ID,StartDate,EndDate,Unit_Code,Date,Status,Tenant_Code,Ext_Ref_Tenant_Id,ApplyDate,ApproveDate,SignDate,MoveInDate,MoveOutDate,LeaseFromDate,LeaseToDate,NoticeDate,AvailableDate,RentReady,VacantDate,ReadyDate,Ref_Unit_Id
fh,,8/3/2017,8/3/2017,1132DB,8/3/2017,Vacant Rented Not Ready,t0034058,,6/1/2017,,6/1/2017,8/1/2017,,8/1/2017,8/31/2018,,,0,6/5/2017,6/15/2017,
fh,,7/31/2017,9/18/2017,4763B,8/3/2017,Occupied No Notice,t0034059,,7/31/2017,,7/31/2017,7/31/2017,,8/15/2017,8/15/2018,,,-1,9/19/2017,,
fh,,9/27/2017,11/7/2017,4763B,9/27/2017,Vacant Unrented Ready,t0034059,,7/31/2017,,7/31/2017,7/31/2017,9/19/2017,8/15/2017,8/15/2018,9/19/2017,9/29/2017,1,9/19/2017,9/27/2017,
fh,,8/2/2017,8/2/2017,4763B,8/2/2017,Vacant Rented Not Ready,t0034059,,7/31/2017,,7/31/2017,7/31/2017,,8/15/2017,8/15/2018,,,0,8/2/2017,,
fh,,9/19/2017,9/19/2017,4763B,9/19/2017,Notice Unrented,t0034059,,7/31/2017,,7/31/2017,7/31/2017,9/19/2017,8/15/2017,8/15/2018,9/19/2017,9/29/2017,0,9/19/2017,9/29/2017,
fh,,9/19/2017,9/27/2017,4763B,9/19/2017,Vacant Unrented Not Ready,t0034059,,7/31/2017,,7/31/2017,7/31/2017,9/19/2017,8/15/2017,8/15/2018,9/19/2017,9/29/2017,0,9/19/2017,9/29/2017,
fh,,8/2/2017,8/28/2017,4767B,8/2/2017,Vacant Rented Not Ready,t0034061,,7/19/2017,,7/19/2017,9/2/2017,,9/2/2017,9/15/2018,,,0,8/2/2017,,
fh,,8/29/2017,9/3/2017,4767B,8/29/2017,Vacant Unrented Not Ready,t0034061,,7/19/2017,,,,,,,,9/8/2017,0,,9/8/2017,
fh,,9/3/2017,9/13/2017,4767B,9/3/2017,Vacant Unrented Ready,t0034061,,7/19/2017,,,,,,,,9/8/2017,1,,9/3/2017,
fh,,5/31/2018,8/30/2018,4783D,5/31/2018,Notice Unrented,t0034063,,7/28/2017,,7/28/2017,7/31/2017,8/31/2018,7/31/2017,8/30/2018,5/31/2018,9/10/2018,0,8/31/2018,9/10/2018,
fh,,8/2/2017,8/2/2017,4783D,8/2/2017,Vacant Rented Not Ready,t0034063,,7/28/2017,,7/28/2017,7/31/2017,,7/31/2017,8/30/2018,,,0,8/2/2017,,
fh,,7/31/2017,5/30/2018,4783D,8/3/2017,Occupied No Notice,t0034063,,7/28/2017,,7/28/2017,7/31/2017,,7/31/2017,8/30/2018,,,-1,8/30/2018,,
fh,,8/31/2018,9/13/2018,4783D,9/1/2018,Vacant Unrented Not Ready,t0034063,,7/28/2017,,7/28/2017,7/31/2017,8/31/2018,7/31/2017,8/30/2018,5/31/2018,9/1/2018,0,8/31/2018,9/1/2018,
fh,,8/2/2017,8/10/2017,4788B,8/2/2017,Vacant Rented Not Ready,t0034066,,9/30/2017,,,8/13/2017,,8/13/2017,8/12/2018,,,0,8/2/2017,,
fh,,8/10/2017,8/10/2017,4790D,8/10/2017,Vacant Unrented Not Ready,t0034067,,8/31/2017,,,8/31/2017,,8/31/2017,8/31/2018,,8/20/2017,0,,8/20/2017,
fh,,8/2/2017,8/9/2017,4790D,8/2/2017,Vacant Rented Not Ready,t0034067,,8/31/2017,,,8/31/2017,,8/31/2017,8/31/2018,,,0,8/2/2017,,
fh,,8/31/2017,,4800B,8/31/2017,Occupied No Notice,t0034069,,7/30/2017,,7/30/2017,8/31/2017,,9/1/2018,8/20/2019,,,-1,,8/9/2017,
fh,,7/30/2017,8/30/2017,4800B,8/3/2017,Vacant Rented Not Ready,t0034069,,7/30/2017,,7/30/2017,8/31/2017,,8/30/2017,8/31/2018,,,0,7/30/2017,8/9/2017,
fh,,8/2/2017,8/2/2017,4800B,8/2/2017,Notice Rented,t0034069,,7/30/2017,,7/30/2017,8/31/2017,,8/30/2017,8/31/2018,,,0,,,
fh,,9/3/2017,9/7/2017,4804C,9/3/2017,Vacant Unrented Ready,t0034070,,7/29/2015,,7/29/2015,7/29/2015,7/19/2017,7/20/2016,7/19/2017,4/20/2017,7/29/2017,1,8/2/2017,9/3/2017,
fh,,7/19/2017,9/3/2017,4804C,8/2/2017,Vacant Unrented Not Ready,t0034070,,7/29/2015,,7/29/2015,7/29/2015,7/19/2017,7/20/2016,7/19/2017,4/20/2017,7/29/2017,0,8/2/2017,7/29/2017,
fh,,8/2/2017,8/11/2017,1020A,8/2/2017,Vacant Rented Not Ready,t0034083,,7/24/2017,,7/24/2017,8/12/2017,,8/12/2017,8/11/2018,,,0,8/2/2017,,
fh,,6/11/2018,8/13/2018,1020A,6/11/2018,Notice Unrented,t0034083,,7/24/2017,,7/24/2017,8/12/2017,8/14/2018,8/12/2017,8/11/2018,6/11/2018,8/24/2018,0,8/14/2018,8/24/2018,
fh,,8/28/2018,9/16/2018,1020A,8/28/2018,Vacant Unrented Ready,t0034083,,7/24/2017,,7/24/2017,8/12/2017,8/14/2018,8/12/2017,8/11/2018,6/11/2018,8/14/2018,1,8/14/2018,8/28/2018,
fh,,8/14/2018,8/28/2018,1020A,8/14/2018,Vacant Unrented Not Ready,t0034083,,7/24/2017,,7/24/2017,8/12/2017,8/14/2018,8/12/2017,8/11/2018,6/11/2018,8/14/2018,0,8/14/2018,8/14/2018,
fh,,8/12/2017,6/10/2018,1020A,8/13/2017,Occupied No Notice,t0034083,,7/24/2017,,7/24/2017,8/12/2017,,8/12/2017,8/11/2018,,,-1,8/11/2018,,
fh,,8/15/2018,9/11/2018,1022A,8/15/2018,Vacant Unrented Not Ready,t0034085,,8/15/2017,,,8/15/2017,8/15/2018,8/15/2017,8/15/2018,6/15/2018,8/15/2018,0,8/15/2018,8/15/2018,
fh,,6/15/2018,8/14/2018,1022A,6/15/2018,Notice Unrented,t0034085,,8/15/2017,,,8/15/2017,8/15/2018,8/15/2017,8/15/2018,6/15/2018,8/25/2018,0,,8/25/2018,
fh,,9/11/2018,10/8/2018,1022A,9/11/2018,Vacant Unrented Ready,t0034085,,8/15/2017,,,8/15/2017,8/15/2018,8/15/2017,8/15/2018,6/15/2018,8/15/2018,1,8/15/2018,9/11/2018,
fh,,8/2/2017,8/2/2017,1022A,8/2/2017,Notice Rented,t0034085,,8/15/2017,,,8/15/2017,,8/15/2017,8/15/2018,,,0,,,
fh,,7/31/2017,8/14/2017,1022A,8/3/2017,Vacant Rented Not Ready,t0034085,,8/15/2017,,,8/15/2017,,8/15/2017,8/15/2018,,,0,7/31/2017,8/10/2017,
fh,,8/15/2017,6/14/2018,1022A,8/15/2017,Occupied No Notice,t0034085,,8/15/2017,,,8/15/2017,,8/15/2017,8/15/2018,,,-1,8/15/2018,8/10/2017,
fh,,8/1/2017,6/30/2018,1038C,8/6/2017,Occupied No Notice,t0034088,,7/19/2017,,7/19/2017,8/1/2017,,8/1/2017,7/25/2019,,,-1,8/31/2018,,
fh,,8/2/2017,8/2/2017,1038C,8/2/2017,Vacant Rented Not Ready,t0034088,,7/19/2017,,7/19/2017,8/6/2017,,8/6/2017,8/31/2018,,,0,8/2/2017,,
fh,,7/1/2018,8/30/2018,1038C,7/12/2018,Notice Unrented,t0034088,,7/19/2017,,7/19/2017,8/1/2017,8/31/2018,8/1/2017,7/31/2018,7/1/2018,9/10/2018,0,,9/10/2018,
fh,,8/31/2018,9/12/2018,1038C,8/31/2018,Vacant Unrented Not Ready,t0034088,,7/19/2017,,7/19/2017,8/1/2017,8/31/2018,8/1/2017,7/31/2018,7/1/2018,8/31/2018,0,8/31/2018,8/31/2018,
fh,,8/31/2018,10/11/2018,1060A,8/31/2018,Vacant Unrented Not Ready,t0034090,,8/31/2017,,,8/31/2017,8/31/2018,8/31/2017,8/31/2018,6/25/2018,8/31/2018,0,8/31/2018,8/31/2018,
fh,,10/11/2018,,1060A,10/11/2018,Vacant Unrented Ready,t0034090,,8/31/2017,,,8/31/2017,8/31/2018,8/31/2017,8/31/2018,6/25/2018,8/31/2018,1,8/31/2018,10/11/2018,
fh,,8/2/2017,8/30/2017,1060A,8/2/2017,Vacant Rented Not Ready,t0034090,,8/31/2017,,,8/31/2017,,8/31/2017,8/31/2018,,,0,8/2/2017,,
fh,,6/25/2018,8/30/2018,1060A,6/25/2018,Notice Unrented,t0034090,,8/31/2017,,,8/31/2017,8/31/2018,8/31/2017,8/31/2018,6/25/2018,9/10/2018,0,,9/10/2018,
fh,,8/31/2017,6/24/2018,1060A,9/1/2017,Occupied No Notice,t0034090,,8/31/2017,,,8/31/2017,,8/31/2017,8/31/2018,,,-1,8/31/2018,,
fh,,6/11/2018,8/30/2018,1071D,6/11/2018,Notice Unrented,t0034092,,7/27/2017,,7/27/2017,8/5/2017,8/31/2018,8/5/2017,8/15/2018,6/11/2018,9/10/2018,0,,9/10/2018,
fh,,9/11/2018,9/11/2018,1071D,9/11/2018,Vacant Unrented Ready,t0034092,,7/27/2017,,7/27/2017,8/5/2017,8/31/2018,8/5/2017,8/15/2018,6/11/2018,9/11/2018,-1,,9/11/2018,
fh,,8/2/2017,8/4/2017,1071D,8/2/2017,Vacant Rented Not Ready,t0034092,,7/27/2017,,7/27/2017,8/5/2017,,8/5/2017,8/31/2018,,,0,8/2/2017,,
fh,,8/5/2017,6/10/2018,1071D,8/5/2017,Occupied No Notice,t0034092,,7/27/2017,,7/27/2017,8/5/2017,,8/5/2017,8/15/2018,,,-1,8/31/2018,,
fh,,8/31/2018,8/31/2018,1071D,8/31/2018,Vacant Unrented Not Ready,t0034092,,7/27/2017,,7/27/2017,8/5/2017,8/31/2018,8/5/2017,8/15/2018,6/11/2018,8/31/2018,0,8/31/2018,8/31/2018,
fh,,8/7/2017,8/7/2017,1080BS,8/8/2017,Vacant Rented Ready,t0034094,,8/5/2017,,,8/4/2017,,8/4/2017,8/3/2018,,,-1,8/7/2017,,
fh,,8/4/2017,8/6/2017,1080BS,8/7/2017,Occupied No Notice,t0034094,,8/5/2017,,,8/4/2017,,8/4/2017,8/3/2018,,,-1,,,
fh,,8/2/2017,8/3/2017,1080BS,8/2/2017,Vacant Rented Not Ready,t0034094,,8/5/2017,,,8/4/2017,,8/4/2017,8/3/2018,,,0,8/2/2017,,
fh,,7/24/2017,8/3/2017,1102C,8/2/2017,Vacant Unrented Not Ready,t0034099,,8/1/2015,,8/1/2015,8/1/2015,7/24/2017,7/25/2016,7/24/2017,5/10/2017,8/3/2017,0,8/2/2017,8/3/2017,
fh,,8/12/2017,8/22/2017,1102C,8/12/2017,Vacant Unrented Ready,t0034099,,8/1/2015,,8/1/2015,8/1/2015,7/24/2017,7/25/2016,7/24/2017,5/10/2017,8/3/2017,-1,7/24/2017,8/12/2017,
fh,,8/4/2017,8/11/2017,1102C,8/4/2017,Vacant Unrented Not Ready,t0034099,,8/1/2015,,8/1/2015,8/1/2015,7/24/2017,7/25/2016,7/24/2017,5/10/2017,8/3/2017,0,7/24/2017,8/3/2017,
fh,,8/2/2017,8/3/2017,1110A,8/2/2017,Vacant Rented Not Ready,t0034100,,6/1/2017,,6/1/2017,8/19/2017,,8/19/2017,8/31/2018,,,0,8/2/2017,,
fh,,8/2/2017,8/3/2017,1123A,8/2/2017,Notice Rented,t0034102,,6/29/2017,,6/29/2017,8/31/2017,,8/31/2017,8/31/2018,,,0,,,
fh,,9/2/2017,9/3/2017,1018A,9/2/2017,Vacant Unrented Not Ready,t0034102,,6/29/2017,,,,,,,,9/12/2017,0,,9/12/2017,
fh,,9/3/2017,9/8/2017,1018A,9/3/2017,Vacant Unrented Ready,t0034102,,6/29/2017,,,,,,,,9/12/2017,1,,9/3/2017,
fh,,8/4/2017,9/1/2017,1018A,8/4/2017,Vacant Rented Not Ready,t0034102,,6/29/2017,,6/29/2017,8/31/2017,,8/31/2017,8/30/2018,,,0,,8/13/2017,
fh,,8/2/2017,,4798D,8/3/2017,Occupied No Notice,t0034113,,7/18/2017,,7/18/2017,8/2/2017,,9/1/2018,8/26/2019,,,-1,,,
fh,,8/2/2017,8/2/2017,4798D,8/2/2017,Vacant Rented Not Ready,t0034113,,7/18/2017,,7/18/2017,8/2/2017,,8/2/2017,8/31/2018,,,0,8/2/2017,,
fh,,8/17/2017,8/24/2017,1121A,8/17/2017,Vacant Rented Ready,t0034114,,8/17/2017,8/17/2017,,8/25/2017,,8/25/2017,8/24/2018,,,-1,,8/13/2017,
fh,,8/25/2017,6/25/2018,1121A,8/29/2017,Occupied No Notice,t0034114,,8/17/2017,8/17/2017,8/25/2017,8/25/2017,,8/25/2017,8/31/2018,,,-1,8/31/2018,8/13/2017,
fh,,8/31/2018,10/4/2018,1121A,9/3/2018,Vacant Unrented Not Ready,t0034114,,8/17/2017,8/17/2017,8/25/2017,8/25/2017,8/31/2018,8/25/2017,8/31/2018,6/26/2018,9/3/2018,0,8/31/2018,9/3/2018,
fh,,6/26/2018,8/30/2018,1121A,6/26/2018,Notice Unrented,t0034114,,8/17/2017,8/17/2017,8/25/2017,8/25/2017,8/31/2018,8/25/2017,8/31/2018,6/26/2018,9/10/2018,0,,9/10/2018,
fh,,10/4/2018,10/18/2018,1121A,10/4/2018,Vacant Unrented Ready,t0034114,,8/17/2017,8/17/2017,8/25/2017,8/25/2017,8/31/2018,8/25/2017,8/31/2018,6/26/2018,9/3/2018,1,8/31/2018,10/4/2018,
fh,,10/30/2018,1/13/2019,1121A,10/30/2018,Vacant Unrented Ready,t0034114,,8/17/2017,8/17/2017,8/25/2017,8/25/2017,8/31/2018,8/25/2017,8/31/2018,6/26/2018,10/30/2018,-1,,10/30/2018,
fh,,1/14/2019,,1121A,1/14/2019,Vacant Unrented Ready,t0034114,,8/17/2017,8/17/2017,8/25/2017,8/25/2017,8/31/2018,8/25/2017,8/31/2018,6/26/2018,1/14/2019,-1,,1/14/2019,
sh,,8/18/2017,,TH5835,8/18/2017,Occupied No Notice,t0034559,,8/2/2017,8/4/2017,8/10/2017,8/18/2017,,10/1/2018,9/30/2019,,,-1,,8/13/2017,
sh,,8/4/2017,8/17/2017,TH5835,8/11/2017,Vacant Rented Not Ready,t0034559,,8/2/2017,8/4/2017,8/10/2017,8/18/2017,,8/18/2017,9/30/2018,,,0,8/3/2017,8/13/2017,
sh,,2/26/2018,3/12/2018,AC1115,2/26/2018,Notice Unrented,t0039113,,8/3/2017,8/4/2017,8/4/2017,8/14/2017,3/13/2018,8/14/2017,9/13/2018,2/26/2018,3/23/2018,0,3/13/2018,3/23/2018,
sh,,9/7/2018,9/11/2018,AC1115,9/7/2018,Vacant Unrented Ready,t0039113,,8/3/2017,8/4/2017,8/4/2017,8/14/2017,3/13/2018,8/14/2017,9/13/2018,2/26/2018,8/14/2018,1,,9/7/2018,
sh,,7/18/2018,8/2/2018,AC1115,7/18/2018,Vacant Unrented Not Ready,t0039113,,8/3/2017,8/4/2017,8/4/2017,8/14/2017,3/13/2018,8/14/2017,9/13/2018,2/26/2018,7/18/2018,0,7/18/2018,7/18/2018,
sh,,3/13/2018,4/8/2018,AC1115,3/15/2018,Vacant Unrented Not Ready,t0039113,,8/3/2017,8/4/2017,8/4/2017,8/14/2017,3/13/2018,8/14/2017,9/13/2018,2/26/2018,3/23/2018,0,3/13/2018,3/23/2018,
sh,,8/4/2017,8/13/2017,AC1115,8/4/2017,Vacant Rented Not Ready,t0039113,,8/3/2017,8/4/2017,,8/14/2017,,8/14/2017,9/13/2018,,,0,7/1/2017,7/11/2017,
sh,,8/14/2018,9/7/2018,AC1115,8/14/2018,Vacant Unrented Not Ready,t0039113,,8/3/2017,8/4/2017,8/4/2017,8/14/2017,3/13/2018,8/14/2017,9/13/2018,2/26/2018,8/14/2018,0,,8/14/2018,
sh,,10/29/2018,11/28/2018,AC1115,10/29/2018,Vacant Unrented Ready,t0039113,,8/3/2017,8/4/2017,8/4/2017,8/14/2017,3/13/2018,8/14/2017,9/13/2018,2/26/2018,10/29/2018,-1,,10/29/2018,
sh,,8/14/2017,2/25/2018,AC1115,8/15/2017,Occupied No Notice,t0039113,,8/3/2017,8/4/2017,8/4/2017,8/14/2017,,8/14/2017,9/13/2018,,,-1,,7/11/2017,
sh,,9/13/2018,9/13/2018,AC1115,9/13/2018,Vacant Unrented Ready,t0039113,,8/3/2017,8/4/2017,8/4/2017,8/14/2017,3/13/2018,8/14/2017,9/13/2018,2/26/2018,9/13/2018,-1,,9/13/2018,
mpg,,9/23/2017,,1968-06B,9/23/2017,Occupied No Notice,t0034145,,8/3/2017,,8/3/2017,9/23/2017,,9/23/2018,9/22/2019,,,-1,,9/10/2017,
mpg,,8/31/2017,9/22/2017,1968-06B,8/31/2017,Vacant Rented Not Ready,t0034145,,8/3/2017,,8/3/2017,9/23/2017,,9/23/2017,9/30/2018,,,0,8/31/2017,9/10/2017,
mpg,,8/3/2017,8/30/2017,1968-06B,8/3/2017,Notice Rented,t0034145,,,,8/3/2017,9/19/2017,,9/19/2017,9/30/2018,,,0,,9/10/2017,
mpg,,8/6/2017,8/8/2017,2016-10A,8/6/2017,Vacant Rented Ready,t0034496,,,,8/3/2017,8/9/2017,,8/9/2017,8/31/2018,,,1,8/2/2017,8/6/2017,
mpg,,8/3/2017,8/6/2017,2016-10A,8/3/2017,Vacant Rented Not Ready,t0034496,,,,8/3/2017,8/12/2017,,8/12/2017,8/31/2018,,,0,8/2/2017,8/12/2017,
mpg,,8/9/2017,,2016-10A,8/9/2017,Occupied No Notice,t0034496,,8/3/2017,,8/3/2017,8/9/2017,,8/9/2018,8/8/2019,,,-1,,8/6/2017,
mpg,,8/3/2017,8/4/2017,2006-08A,8/3/2017,Vacant Rented Not Ready,t0034472,,,,8/3/2017,8/12/2017,,8/12/2017,8/31/2018,,,0,8/2/2017,8/12/2017,
mpg,,8/5/2017,,2006-08A,8/5/2017,Occupied No Notice,t0034472,,8/3/2017,,8/3/2017,8/5/2017,,9/1/2018,8/31/2019,,,-1,,8/12/2017,
fh,,8/16/2017,8/16/2017,4759B,8/16/2017,Vacant Unrented Not Ready,t0034566,,8/3/2017,8/4/2017,8/4/2017,8/29/2017,,8/29/2017,8/31/2018,,8/26/2017,0,,8/26/2017,
fh,,8/16/2017,8/28/2017,1078B,8/16/2017,Vacant Rented Not Ready,t0034566,,8/3/2017,8/4/2017,8/4/2017,8/29/2017,,8/29/2017,8/31/2018,,,0,8/2/2017,8/12/2017,
fh,,8/16/2017,8/22/2017,4759B,8/16/2017,Vacant Unrented Ready,t0034566,,8/3/2017,8/4/2017,8/4/2017,8/29/2017,,8/29/2017,8/31/2018,,8/26/2017,1,,8/16/2017,
fh,,8/29/2017,,1078B,8/31/2017,Occupied No Notice,t0034566,,8/3/2017,8/4/2017,8/4/2017,8/29/2017,,9/1/2018,8/26/2019,,,-1,,8/12/2017,
fh,,8/4/2017,8/15/2017,4759B,8/4/2017,Vacant Rented Not Ready,t0034566,,8/3/2017,8/4/2017,8/4/2017,8/29/2017,,8/29/2017,8/31/2018,,,0,,8/13/2017,
fh,,8/4/2017,8/4/2017,1102C,8/4/2017,Vacant Rented Not Ready,t0034566,,8/3/2017,8/4/2017,,8/15/2017,,8/15/2017,8/31/2018,,,0,8/2/2017,8/3/2017,
mpg,,8/4/2017,8/24/2017,2032-03A,8/4/2017,Vacant Rented Ready,t0034567,,8/3/2017,8/4/2017,,8/25/2017,,8/25/2017,8/31/2018,,,-1,8/2/2017,8/3/2017,
mpg,,8/25/2017,8/25/2017,2010-05A,8/25/2017,Vacant Rented Not Ready,t0034567,,8/3/2017,8/4/2017,,8/25/2017,,8/25/2017,9/24/2018,,,0,8/23/2017,12/5/2016,
mpg,,8/25/2017,,2010-05A,8/25/2017,Occupied No Notice,t0034567,,8/3/2017,8/4/2017,8/25/2017,8/25/2017,,9/25/2018,9/24/2019,,,-1,,12/5/2016,
fh,,8/7/2017,6/14/2018,1092B,8/7/2017,Occupied No Notice,t0034568,,8/3/2017,8/5/2017,8/5/2017,8/7/2017,,8/7/2017,8/8/2019,,,-1,8/15/2018,8/3/2017,
fh,,8/5/2017,8/6/2017,1092B,8/5/2017,Vacant Rented Not Ready,t0034568,,8/3/2017,8/5/2017,,8/7/2017,,8/7/2017,8/7/2018,,,0,7/24/2017,8/3/2017,
fh,,6/15/2018,8/14/2018,1092B,6/15/2018,Notice Unrented,t0034568,,8/3/2017,8/5/2017,8/5/2017,8/7/2017,8/15/2018,8/7/2017,8/7/2018,6/15/2018,8/25/2018,0,,8/25/2018,
fh,,8/15/2018,10/5/2018,1092B,8/15/2018,Vacant Unrented Not Ready,t0034568,,8/3/2017,8/5/2017,8/5/2017,8/7/2017,8/15/2018,8/7/2017,8/7/2018,6/15/2018,8/15/2018,0,8/15/2018,8/15/2018,
fh,,10/5/2018,11/10/2018,1092B,10/5/2018,Vacant Unrented Ready,t0034568,,8/3/2017,8/5/2017,8/5/2017,8/7/2017,8/15/2018,8/7/2017,8/7/2018,6/15/2018,8/15/2018,1,8/15/2018,10/5/2018,
sh,,8/4/2017,8/18/2017,TT1220,8/4/2017,Vacant Rented Not Ready,t0034569,,8/3/2017,8/4/2017,,8/19/2017,,8/19/2017,9/18/2018,,,0,8/2/2017,8/12/2017,
sh,,8/19/2017,,TT1220,8/21/2017,Occupied No Notice,t0034569,,8/3/2017,8/4/2017,8/10/2017,8/19/2017,,9/19/2018,9/18/2019,,,-1,,8/12/2017,
mpg,,8/25/2017,9/21/2017,1960-10A,8/25/2017,Vacant Rented Ready,t0034389,,8/3/2017,,8/3/2017,9/23/2017,,9/23/2017,9/22/2018,,,1,8/2/2017,8/21/2017,
mpg,,8/3/2017,8/20/2017,1960-10A,8/3/2017,Vacant Rented Not Ready,t0034389,,,,8/3/2017,9/1/2017,,9/1/2017,8/31/2018,,,0,8/2/2017,6/10/2017,
mpg,,8/4/2017,8/6/2017,2006-08B,8/4/2017,Vacant Rented Not Ready,t0034572,,8/3/2017,8/4/2017,,9/1/2017,,9/1/2017,8/31/2018,,,0,8/2/2017,5/18/2017,
mpg,,4/19/2018,4/22/2018,1968-07B,4/19/2018,Notice Unrented,t0034572,,8/3/2017,8/4/2017,8/22/2017,8/31/2017,5/31/2018,8/31/2017,5/31/2018,2/26/2018,4/19/2018,0,,4/19/2018,
mpg,,8/31/2017,8/31/2017,1968-07B,8/31/2017,Vacant Rented Ready,t0034572,,8/3/2017,8/4/2017,8/22/2017,8/31/2017,,8/31/2017,8/30/2018,,,-1,8/2/2017,8/3/2017,
mpg,,8/31/2017,2/25/2018,1968-07B,8/31/2017,Occupied No Notice,t0034572,,8/3/2017,8/4/2017,8/22/2017,8/31/2017,,8/31/2017,5/31/2018,,,-1,5/31/2018,8/3/2017,
mpg,,8/6/2017,8/30/2017,2006-08B,8/6/2017,Vacant Rented Ready,t0034572,,8/3/2017,8/4/2017,,8/31/2017,,8/31/2017,8/30/2018,,,1,8/2/2017,8/6/2017,
mpg,,2/26/2018,4/16/2018,1968-07B,2/26/2018,Notice Unrented,t0034572,,8/3/2017,8/4/2017,8/22/2017,8/31/2017,5/31/2018,8/31/2017,5/31/2018,2/26/2018,6/10/2018,0,5/31/2018,6/10/2018,
mpg,,5/3/2018,5/3/2018,1968-07B,5/3/2018,Notice Unrented,t0034572,,8/3/2017,8/4/2017,8/22/2017,8/31/2017,5/31/2018,8/31/2017,5/31/2018,2/26/2018,5/3/2018,0,,5/3/2018,
mpg,,8/3/2017,8/3/2017,1998-01A,8/3/2017,Vacant Rented Not Ready,t0041046,,8/3/2017,8/3/2017,,8/3/2017,,8/3/2017,8/31/2018,,,0,8/2/2017,7/10/2017,
mpg,,8/3/2017,10/23/2018,1998-01A,8/3/2017,Occupied No Notice,t0041046,,8/3/2017,8/3/2017,8/3/2017,8/3/2017,,9/1/2018,8/31/2019,,,-1,,7/10/2017,
mpg,,10/24/2018,10/24/2018,1998-01A,10/24/2018,Notice Unrented,t0041046,,8/3/2017,8/3/2017,8/3/2017,8/3/2017,10/24/2018,9/1/2018,8/31/2019,10/24/2018,,0,,7/10/2017,
mpg,,10/24/2018,11/1/2018,1998-01A,10/24/2018,Vacant Unrented Not Ready,t0041046,,8/3/2017,8/3/2017,8/3/2017,8/3/2017,10/24/2018,9/1/2018,8/31/2019,10/24/2018,10/24/2018,0,10/24/2018,10/24/2018,
fh,,8/4/2017,8/4/2017,1122A,8/4/2017,Vacant Rented Not Ready,t0034574,,8/4/2017,8/4/2017,,8/12/2017,,8/12/2017,8/4/2018,,,0,8/2/2017,8/12/2017,
fh,,8/4/2017,8/4/2017,1122A,8/4/2017,Vacant Rented Ready,t0034574,,8/4/2017,8/4/2017,8/4/2017,8/5/2017,,8/5/2017,8/4/2018,,,-1,8/2/2017,8/4/2017,
fh,,8/5/2018,8/12/2018,1122A,8/6/2018,Vacant Unrented Not Ready,t0034574,,8/4/2017,8/4/2017,8/4/2017,8/5/2017,8/5/2018,8/5/2017,8/4/2018,6/2/2018,8/6/2018,0,8/5/2018,8/6/2018,
fh,,6/2/2018,7/19/2018,1122A,6/2/2018,Notice Unrented,t0034574,,8/4/2017,8/4/2017,8/4/2017,8/5/2017,8/5/2018,8/5/2017,8/4/2018,6/2/2018,8/15/2018,0,,8/15/2018,
fh,,7/28/2018,8/4/2018,1122A,7/28/2018,Notice Unrented,t0034574,,8/4/2017,8/4/2017,8/4/2017,8/5/2017,8/5/2018,8/5/2017,8/4/2018,6/2/2018,7/28/2018,0,,7/28/2018,
fh,,8/5/2017,6/1/2018,1122A,8/5/2017,Occupied No Notice,t0034574,,8/4/2017,8/4/2017,8/4/2017,8/5/2017,,8/5/2017,8/4/2018,,,-1,8/5/2018,8/4/2017,
fh,,8/6/2017,8/30/2017,1123A,8/6/2017,Vacant Rented Not Ready,t0034575,,8/4/2017,8/4/2017,8/4/2017,8/31/2017,,8/31/2017,9/15/2018,,,0,8/6/2017,8/16/2017,
fh,,8/4/2017,8/5/2017,1123A,8/4/2017,Notice Rented,t0034575,,8/4/2017,8/4/2017,,8/31/2017,,9/2/2017,9/15/2018,,,0,8/6/2017,8/16/2017,
fh,,8/31/2017,,1123A,8/31/2017,Occupied No Notice,t0034575,,8/4/2017,8/4/2017,8/4/2017,8/31/2017,,9/1/2018,8/23/2019,,,-1,,8/16/2017,
mpg,,7/19/2017,10/16/2017,2026-02A,8/4/2017,Notice Unrented,t0034576,,11/23/2016,,11/23/2016,11/23/2016,11/24/2017,11/23/2016,11/22/2017,7/19/2017,8/12/2017,0,,8/12/2017,
mpg,,11/29/2017,11/29/2017,2026-02A,11/29/2017,Vacant Unrented Ready,t0034576,,11/23/2016,,11/23/2016,11/23/2016,11/24/2017,11/23/2016,11/22/2017,7/19/2017,12/4/2017,1,11/24/2017,11/29/2017,
mpg,,11/27/2017,11/29/2017,2026-02A,11/27/2017,Vacant Unrented Not Ready,t0034576,,11/23/2016,,11/23/2016,11/23/2016,11/24/2017,11/23/2016,11/22/2017,7/19/2017,12/4/2017,0,11/24/2017,12/4/2017,
fh,,9/3/2017,9/5/2017,1133D,9/3/2017,Vacant Unrented Ready,t0034578,,8/4/2017,8/4/2017,,,,9/1/2017,8/31/2018,,9/7/2017,1,,9/3/2017,
fh,,8/28/2017,9/3/2017,1133D,8/28/2017,Vacant Unrented Not Ready,t0034578,,8/4/2017,8/4/2017,,,,9/1/2017,8/31/2018,,9/7/2017,0,,9/7/2017,
fh,,8/4/2017,8/27/2017,1133D,8/4/2017,Vacant Rented Not Ready,t0034578,,8/4/2017,8/4/2017,,9/1/2017,,9/1/2017,8/31/2018,,,0,,8/13/2017,
