,Property_Code,Unit_Code,City,State,Rent,SQFT,Rent_Ready,Bedrooms,Bathrooms
907,mpg,1962-06A,Mt. Prospect,IL,1100,1040,1,2,2.0
908,mpg,1962-06B,Mt. Prospect,IL,1449,1040,1,2,2.0
909,mpg,1962-07A,Mt. Prospect,IL,1425,960,0,2,2.0
910,mpg,1962-07B,Mt. Prospect,IL,1449,1040,0,2,2.0
911,mpg,1964-04A,Mt. Prospect,IL,1226,960,0,2,2.0
912,mpg,1964-04B,Mt. Prospect,IL,1449,1040,0,2,2.0
913,mpg,1964-05A,Mt. Prospect,IL,1100,1040,0,2,2.0
914,mpg,1964-05B,Mt. Prospect,IL,1449,1040,1,2,2.0
915,mpg,1966-01A,Mt. Prospect,IL,1375,895,0,2,2.0
916,mpg,1966-01B,Mt. Prospect,IL,1176,895,0,2,2.0
917,mpg,1966-02A,Mt. Prospect,IL,1176,895,0,2,2.0
918,mpg,1966-02B,Mt. Prospect,IL,1525,930,1,2,2.0
919,mpg,1966-03A,Mt. Prospect,IL,1100,1040,0,2,2.0
920,mpg,1966-03B,Mt. Prospect,IL,1100,1040,0,2,2.0
921,mpg,1968-01A,Mt. Prospect,IL,1200,1240,0,2,2.0
922,mpg,1968-01B,Mt. Prospect,IL,1200,1240,0,2,2.0
923,mpg,1968-01C,Mt. Prospect,IL,1699,1240,1,3,2.0
924,mpg,1968-02A,Mt. Prospect,IL,1649,1240,1,2,3.0
925,mpg,1968-02B,Mt. Prospect,IL,1649,1240,1,2,2.0
926,mpg,1968-02C,Mt. Prospect,IL,1649,1240,1,2,2.0
927,mpg,1968-03A,Mt. Prospect,IL,1126,835,1,1,1.0
928,mpg,1968-03B,Mt. Prospect,IL,1195,835,0,1,1.0
929,mpg,1968-03C,Mt. Prospect,IL,1195,835,1,1,1.0
930,mpg,1968-04A,Mt. Prospect,IL,1195,835,0,1,1.0
931,mpg,1968-04B,Mt. Prospect,IL,1195,835,1,1,1.0
932,mpg,1968-04C,Mt. Prospect,IL,1195,835,0,1,1.0
933,mpg,1968-05A,Mt. Prospect,IL,1126,735,1,1,1.0
934,mpg,1968-05B,Mt. Prospect,IL,1195,835,0,1,1.0
935,mpg,1968-05C,Mt. Prospect,IL,1126,835,0,1,1.0
936,mpg,1968-06A,Mt. Prospect,IL,1195,835,0,1,1.0
937,mpg,1968-06B,Mt. Prospect,IL,1195,835,1,1,1.0
938,mpg,1968-06C,Mt. Prospect,IL,1126,835,0,1,1.0
939,mpg,1968-07A,Mt. Prospect,IL,1175,735,0,1,1.0
940,mpg,1968-07B,Mt. Prospect,IL,1195,835,1,1,1.0
941,mpg,1968-07C,Mt. Prospect,IL,1195,835,1,1,1.0
942,mpg,1968-08A,Mt. Prospect,IL,1126,835,0,1,1.0
943,mpg,1968-08B,Mt. Prospect,IL,1126,835,0,1,1.0
944,mpg,1968-08C,Mt. Prospect,IL,1195,835,1,1,1.0
945,mpg,1968-09A,Mt. Prospect,IL,1126,835,1,1,1.0
946,mpg,1968-09B,Mt. Prospect,IL,1195,835,1,1,1.0
947,mpg,1968-09C,Mt. Prospect,IL,1195,835,0,1,1.0
948,mpg,1968-10A,Mt. Prospect,IL,1126,835,0,1,1.0
949,mpg,1968-10B,Mt. Prospect,IL,1126,835,0,1,1.0
950,mpg,1968-10C,Mt. Prospect,IL,1126,835,0,1,1.0
951,mpg,1968-11A,Mt. Prospect,IL,1195,835,1,1,1.0
952,mpg,1968-11B,Mt. Prospect,IL,1195,835,0,1,1.0
953,mpg,1968-11C,Mt. Prospect,IL,1126,835,0,1,1.0
954,mpg,1968-12A,Mt. Prospect,IL,1195,835,1,1,1.0
955,mpg,1968-12B,Mt. Prospect,IL,1126,835,0,1,1.0
956,mpg,1968-12C,Mt. Prospect,IL,1195,835,0,1,1.0
957,mpg,1968-13A,Mt. Prospect,IL,1195,835,0,1,1.0
958,mpg,1968-13B,Mt. Prospect,IL,1195,835,1,1,1.0
959,mpg,1968-13C,Mt. Prospect,IL,1126,835,0,1,1.0
960,mpg,1968-14A,Mt. Prospect,IL,1649,1240,0,2,2.0
961,mpg,1968-14B,Mt. Prospect,IL,1200,1240,1,2,2.0
962,mpg,1968-14C,Mt. Prospect,IL,1200,1240,0,2,2.0
963,mpg,1968-15A,Mt. Prospect,IL,1200,1240,0,2,2.0
964,mpg,1968-15B,Mt. Prospect,IL,1200,1240,0,2,2.0
965,mpg,1968-15C,Mt. Prospect,IL,1200,1240,1,2,2.0
966,mpg,1970-08A,Mt. Prospect,IL,1100,1040,0,2,2.0
967,mpg,1970-08B,Mt. Prospect,IL,1100,1040,1,2,2.0
968,mpg,1970-09B,Mt. Prospect,IL,1525,930,1,2,2.0
969,mpg,1970-10A,Mt. Prospect,IL,1176,895,0,2,2.0
970,mpg,1970-10B,Mt. Prospect,IL,1176,895,0,2,2.0
971,mpg,1972-06A,Mt. Prospect,IL,1100,1040,1,2,2.0
972,mpg,1972-06B,Mt. Prospect,IL,1449,1040,1,2,2.0
973,mpg,1972-07A,Mt. Prospect,IL,1226,960,1,2,2.0
974,mpg,1972-07B,Mt. Prospect,IL,1100,1040,0,2,2.0
975,mpg,1974-04A,Mt. Prospect,IL,1425,960,1,2,2.0
976,mpg,1974-04B,Mt. Prospect,IL,1100,1040,1,2,2.0
977,mpg,1974-05A,Mt. Prospect,IL,1100,1040,1,2,2.0
978,mpg,1974-05B,Mt. Prospect,IL,1449,1040,1,2,2.0
979,mpg,1976-01A,Mt. Prospect,IL,1176,895,0,2,2.0
980,mpg,1976-01B,Mt. Prospect,IL,1375,895,1,2,2.0
981,mpg,1976-02A,Mt. Prospect,IL,1176,895,0,2,2.0
982,mpg,1976-02B,Mt. Prospect,IL,1226,930,1,2,2.0
983,mpg,1976-03A,Mt. Prospect,IL,1100,1040,0,2,2.0
984,mpg,1976-03B,Mt. Prospect,IL,1449,1040,1,2,2.0
985,mpg,1978-08A,Mt. Prospect,IL,1100,1040,0,2,2.0
986,mpg,1978-08B,Mt. Prospect,IL,1449,1040,1,2,2.0
987,mpg,1978-09A,Mt. Prospect,IL,1375,895,1,2,2.0
988,mpg,1978-09B,Mt. Prospect,IL,1525,930,1,2,2.0
989,mpg,1978-10A,Mt. Prospect,IL,1176,895,1,2,2.0
990,mpg,1978-10B,Mt. Prospect,IL,1176,895,1,2,2.0
991,mpg,1980-06A,Mt. Prospect,IL,1100,1040,0,2,2.0
992,mpg,1980-06B,Mt. Prospect,IL,1449,1040,1,2,2.0
993,mpg,1980-07A,Mt. Prospect,IL,1226,960,0,2,2.0
994,mpg,1980-07B,Mt. Prospect,IL,1449,1040,1,2,2.0
995,mpg,1982-04A,Mt. Prospect,IL,1425,960,0,2,2.0
996,mpg,1982-04B,Mt. Prospect,IL,1449,1040,1,2,2.0
997,mpg,1982-05A,Mt. Prospect,IL,1449,1040,0,2,2.0
998,mpg,1982-05B,Mt. Prospect,IL,1449,1040,1,2,2.0
999,mpg,1984-01A,Mt. Prospect,IL,1375,895,0,2,2.0
1000,mpg,1984-01B,Mt. Prospect,IL,1375,895,0,2,2.0
1001,mpg,1984-02B,Mt. Prospect,IL,1226,930,0,2,2.0
1002,mpg,1984-03A,Mt. Prospect,IL,1100,1040,0,2,2.0
1003,mpg,1984-03B,Mt. Prospect,IL,1100,1040,0,2,2.0
1004,mpg,1986-01A,Mt. Prospect,IL,1200,1240,1,2,2.0
1005,mpg,1986-01B,Mt. Prospect,IL,1200,1240,0,2,2.0
1006,mpg,1986-01C,Mt. Prospect,IL,1699,1240,1,3,3.0
1007,mpg,1986-02A,Mt. Prospect,IL,1649,1240,0,2,2.0
1008,mpg,1986-02B,Mt. Prospect,IL,1200,1240,1,2,2.0
1009,mpg,1986-02C,Mt. Prospect,IL,1200,1240,0,2,2.0
1010,mpg,1986-03A,Mt. Prospect,IL,1195,835,1,1,1.0
1011,mpg,1986-03B,Mt. Prospect,IL,1195,835,0,1,1.0
1012,mpg,1986-03C,Mt. Prospect,IL,1195,835,1,1,1.0
1013,mpg,1986-04A,Mt. Prospect,IL,1195,835,0,1,1.0
1014,mpg,1986-04B,Mt. Prospect,IL,1126,835,1,1,1.0
1015,mpg,1986-04C,Mt. Prospect,IL,1195,835,0,1,1.0
1016,mpg,1986-05A,Mt. Prospect,IL,1175,735,0,1,1.0
1017,mpg,1986-05B,Mt. Prospect,IL,1126,835,1,1,1.0
1018,mpg,1986-05C,Mt. Prospect,IL,1126,835,0,1,1.0
1019,mpg,1986-06A,Mt. Prospect,IL,1126,835,1,1,1.0
1020,mpg,1986-06B,Mt. Prospect,IL,1195,835,0,1,1.0
1021,mpg,1986-06C,Mt. Prospect,IL,1126,835,0,1,1.0
1022,mpg,1986-07A,Mt. Prospect,IL,1126,735,1,1,1.0
1023,mpg,1986-07B,Mt. Prospect,IL,1195,835,1,1,1.0
1024,mpg,1986-07C,Mt. Prospect,IL,1195,835,1,1,1.0
1025,mpg,1986-08A,Mt. Prospect,IL,1126,835,0,1,1.0
1026,mpg,1986-08B,Mt. Prospect,IL,1195,835,0,1,1.0
1027,mpg,1986-08C,Mt. Prospect,IL,1126,835,0,1,1.0
1028,mpg,1986-09A,Mt. Prospect,IL,1195,835,1,1,1.0
1029,mpg,1986-09B,Mt. Prospect,IL,1126,835,0,1,1.0
1030,mpg,1986-09C,Mt. Prospect,IL,1126,835,0,1,1.0
1031,mpg,1986-10A,Mt. Prospect,IL,1195,835,1,1,1.0
1032,mpg,1986-10B,Mt. Prospect,IL,1195,835,1,1,1.0
1033,mpg,1986-10C,Mt. Prospect,IL,1126,835,1,1,1.0
1034,mpg,1986-11A,Mt. Prospect,IL,1126,835,1,1,1.0
1035,mpg,1986-11B,Mt. Prospect,IL,1195,835,0,1,1.0
1036,mpg,1986-11C,Mt. Prospect,IL,1195,835,0,1,1.0
1037,mpg,1986-12A,Mt. Prospect,IL,1649,1240,0,2,2.0
1038,mpg,1986-12B,Mt. Prospect,IL,1699,1240,1,3,3.0
1039,mpg,1986-12C,Mt. Prospect,IL,1200,1240,0,2,2.0
1040,mpg,1986-13A,Mt. Prospect,IL,1649,1240,0,2,2.0
1041,mpg,1986-13B,Mt. Prospect,IL,1200,1240,1,2,2.0
1042,mpg,1986-13C,Mt. Prospect,IL,1200,1240,0,2,2.0
1043,mpg,1988-06A,Mt. Prospect,IL,1100,1040,0,2,2.0
1044,mpg,1988-06B,Mt. Prospect,IL,1449,1040,1,2,2.0
1045,mpg,1988-07A,Mt. Prospect,IL,1176,895,0,2,2.0
1046,mpg,1988-07B,Mt. Prospect,IL,1226,930,0,2,2.0
1047,mpg,1988-08A,Mt. Prospect,IL,1375,895,1,2,2.0
1048,mpg,1988-08B,Mt. Prospect,IL,1375,895,1,2,2.0
1049,mpg,1990-04A,Mt. Prospect,IL,1226,960,0,2,2.0
1050,mpg,1990-04B,Mt. Prospect,IL,1449,1040,1,2,2.0
1051,mpg,1990-05A,Mt. Prospect,IL,1449,1040,1,2,2.0
1052,mpg,1990-05B,Mt. Prospect,IL,1449,1040,1,2,2.0
1053,mpg,1992-01A,Mt. Prospect,IL,1176,895,0,2,2.0
1054,mpg,1992-01B,Mt. Prospect,IL,1176,895,0,2,2.0
1055,mpg,1992-02A,Mt. Prospect,IL,1375,895,0,2,2.0
1056,mpg,1992-02B,Mt. Prospect,IL,1525,930,1,2,2.0
1057,mpg,1992-03A,Mt. Prospect,IL,1100,1040,0,2,2.0
1058,mpg,1992-03B,Mt. Prospect,IL,1100,1040,1,2,2.0
1059,mpg,1994-06A,Mt. Prospect,IL,1100,1040,1,2,2.0
1060,mpg,1994-06B,Mt. Prospect,IL,1100,1040,1,2,2.0
1061,mpg,1994-07A,Mt. Prospect,IL,1375,895,1,2,2.0
1062,mpg,1994-07B,Mt. Prospect,IL,1525,930,1,2,2.0
1063,mpg,1994-08A,Mt. Prospect,IL,1176,895,0,2,2.0
1064,mpg,1994-08B,Mt. Prospect,IL,1176,895,1,2,2.0
1065,mpg,1996-04A,Mt. Prospect,IL,1226,960,0,2,2.0
1066,mpg,1996-04B,Mt. Prospect,IL,1100,1040,1,2,2.0
1067,mpg,1996-05A,Mt. Prospect,IL,1449,1040,1,2,2.0
1068,mpg,1996-05B,Mt. Prospect,IL,1100,1040,0,2,2.0
1069,mpg,1998-01A,Mt. Prospect,IL,1176,895,1,2,2.0
1070,mpg,1998-01B,Mt. Prospect,IL,1176,895,0,2,2.0
1071,mpg,1998-02B,Mt. Prospect,IL,1525,930,1,2,2.0
1072,mpg,1998-03A,Mt. Prospect,IL,1100,1040,0,2,2.0
1073,mpg,1998-03B,Mt. Prospect,IL,1449,1040,1,2,2.0
1074,mpg,2000-01A,Mt. Prospect,IL,1375,895,0,2,2.0
1075,mpg,2000-01B,Mt. Prospect,IL,1375,895,0,2,2.0
1076,mpg,2000-02A,Mt. Prospect,IL,1375,895,0,2,2.0
1077,mpg,2000-02B,Mt. Prospect,IL,1226,930,0,2,2.0
1078,mpg,2000-03A,Mt. Prospect,IL,1100,1040,1,2,2.0
1079,mpg,2000-03B,Mt. Prospect,IL,1449,1040,1,2,2.0
1080,mpg,2002-04A,Mt. Prospect,IL,1425,960,1,2,2.0
1081,mpg,2002-04B,Mt. Prospect,IL,1100,1040,1,2,2.0
1082,mpg,2002-05A,Mt. Prospect,IL,1100,1040,0,2,2.0
1083,mpg,2002-05B,Mt. Prospect,IL,1449,1040,1,2,2.0
1084,mpg,2004-06A,Mt. Prospect,IL,1100,1040,0,2,2.0
1085,mpg,2004-06B,Mt. Prospect,IL,1449,1040,0,2,2.0
1086,mpg,2004-07A,Mt. Prospect,IL,1375,895,0,2,2.0
1087,mpg,2004-07B,Mt. Prospect,IL,1525,930,1,2,2.0
1088,mpg,2004-08A,Mt. Prospect,IL,1176,895,0,2,2.0
1089,mpg,2004-08B,Mt. Prospect,IL,1176,895,0,2,2.0
1090,mpg,2006-01A,Mt. Prospect,IL,1649,1240,0,2,2.0
1091,mpg,2006-01B,Mt. Prospect,IL,1200,1240,0,2,2.0
1092,mpg,2006-01C,Mt. Prospect,IL,1649,1240,1,2,2.0
1093,mpg,2006-02A,Mt. Prospect,IL,1649,1240,0,2,3.0
1094,mpg,2006-02B,Mt. Prospect,IL,1200,1240,0,2,2.0
1095,mpg,2006-02C,Mt. Prospect,IL,1699,1040,0,3,2.0
1096,mpg,2006-03A,Mt. Prospect,IL,1195,835,0,1,1.0
1097,mpg,2006-03B,Mt. Prospect,IL,1195,835,0,1,1.0
1098,mpg,2006-03C,Mt. Prospect,IL,1195,835,1,1,1.0
1099,mpg,2006-04A,Mt. Prospect,IL,1126,835,0,1,1.0
1100,mpg,2006-04B,Mt. Prospect,IL,1126,835,1,1,1.0
1101,mpg,2006-04C,Mt. Prospect,IL,1195,835,1,1,1.0
1102,mpg,2006-05A,Mt. Prospect,IL,1175,735,0,1,1.0
1103,mpg,2006-05B,Mt. Prospect,IL,1195,835,0,1,1.0
1104,mpg,2006-05C,Mt. Prospect,IL,1195,835,0,1,1.0
1105,mpg,2006-06A,Mt. Prospect,IL,1195,835,1,1,1.0
1106,mpg,2006-06B,Mt. Prospect,IL,1126,835,0,1,1.0
1107,mpg,2006-06C,Mt. Prospect,IL,1195,835,1,1,1.0
1108,mpg,2006-07A,Mt. Prospect,IL,1175,735,1,1,1.0
1109,mpg,2006-07B,Mt. Prospect,IL,1195,835,0,1,1.0
1110,mpg,2006-07C,Mt. Prospect,IL,1195,835,0,1,1.0
1111,mpg,2006-08A,Mt. Prospect,IL,1195,835,1,1,1.0
1112,mpg,2006-08B,Mt. Prospect,IL,1195,835,1,1,1.0
1113,mpg,2006-08C,Mt. Prospect,IL,1195,835,1,1,1.0
1114,mpg,2006-09A,Mt. Prospect,IL,1195,835,1,1,1.0
1115,mpg,2006-09B,Mt. Prospect,IL,1195,835,1,1,1.0
1116,mpg,2006-09C,Mt. Prospect,IL,1195,835,0,1,1.0
1117,mpg,2006-10A,Mt. Prospect,IL,1126,835,0,1,1.0
1118,mpg,2006-10B,Mt. Prospect,IL,1126,835,1,1,1.0
1119,mpg,2006-10C,Mt. Prospect,IL,1126,835,0,1,1.0
1120,mpg,2006-11A,Mt. Prospect,IL,1195,835,1,1,1.0
1121,mpg,2006-11B,Mt. Prospect,IL,1126,835,1,1,1.0
1122,mpg,2006-11C,Mt. Prospect,IL,1126,835,0,1,1.0
1123,mpg,2006-12A,Mt. Prospect,IL,1126,835,0,1,1.0
1124,mpg,2006-12B,Mt. Prospect,IL,1195,835,0,1,1.0
1125,mpg,2006-12C,Mt. Prospect,IL,1126,835,1,1,1.0
1126,mpg,2006-13A,Mt. Prospect,IL,1126,835,0,1,1.0
1127,mpg,2006-13B,Mt. Prospect,IL,1195,835,1,1,1.0
1128,mpg,2006-13C,Mt. Prospect,IL,1126,835,1,1,1.0
1129,mpg,2006-14A,Mt. Prospect,IL,1200,1240,0,2,2.0
1130,mpg,2006-14B,Mt. Prospect,IL,1200,1240,0,2,2.0
1131,mpg,2006-14C,Mt. Prospect,IL,1200,1240,1,2,2.0
1132,mpg,2006-15A,Mt. Prospect,IL,1649,1240,1,2,2.0
1133,mpg,2006-15B,Mt. Prospect,IL,1200,1240,0,2,2.0
1134,mpg,2006-15C,Mt. Prospect,IL,1200,1240,0,2,2.0
1135,mpg,2008-01A,Mt. Prospect,IL,1375,895,0,2,2.0
1136,mpg,2008-01B,Mt. Prospect,IL,1176,895,0,2,2.0
1137,mpg,2008-02A,Mt. Prospect,IL,1375,895,0,2,2.0
1138,mpg,2008-02B,Mt. Prospect,IL,1525,930,0,2,2.0
1139,mpg,2008-03A,Mt. Prospect,IL,1100,1040,0,2,2.0
1140,mpg,2008-03B,Mt. Prospect,IL,1449,1040,1,2,2.0
1141,mpg,2010-04A,Mt. Prospect,IL,1226,960,0,2,2.0
1142,mpg,2010-04B,Mt. Prospect,IL,1100,1040,1,2,2.0
1143,mpg,2010-05A,Mt. Prospect,IL,1449,1040,1,2,2.0
1144,mpg,2010-05B,Mt. Prospect,IL,1449,1040,0,2,2.0
1145,mpg,2012-06A,Mt. Prospect,IL,1100,1040,0,2,2.0
1146,mpg,2012-06B,Mt. Prospect,IL,1449,1040,0,2,2.0
1147,mpg,2012-07A,Mt. Prospect,IL,1226,960,0,2,2.0
1148,mpg,2012-07B,Mt. Prospect,IL,1449,1040,1,2,2.0
1149,mpg,2014-08A,Mt. Prospect,IL,1449,1040,0,2,2.0
1150,mpg,2014-08B,Mt. Prospect,IL,1100,1040,1,2,2.0
1151,mpg,2014-09A,Mt. Prospect,IL,1176,895,0,2,2.0
1152,mpg,2014-09B,Mt. Prospect,IL,1525,930,1,2,2.0
1153,mpg,2014-10A,Mt. Prospect,IL,1375,895,0,2,2.0
1154,mpg,2014-10B,Mt. Prospect,IL,1176,895,1,2,2.0
1155,mpg,2016-08A,Mt. Prospect,IL,1449,1040,0,2,2.0
1156,mpg,2016-08B,Mt. Prospect,IL,1100,1040,0,2,2.0
1157,mpg,2016-09A,Mt. Prospect,IL,1176,895,1,2,2.0
1158,mpg,2016-09B,Mt. Prospect,IL,1226,930,0,2,2.0
1159,mpg,2016-10A,Mt. Prospect,IL,1375,895,1,2,2.0
1160,mpg,2016-10B,Mt. Prospect,IL,1176,895,0,2,2.0
1161,mpg,2018-06A,Mt. Prospect,IL,1449,1040,1,2,2.0
1162,mpg,2018-06B,Mt. Prospect,IL,1100,1040,0,2,2.0
1163,mpg,2018-07A,Mt. Prospect,IL,1425,960,0,2,2.0
1164,mpg,2018-07B,Mt. Prospect,IL,1449,1040,0,2,2.0
1165,mpg,2020-04A,Mt. Prospect,IL,1226,960,0,2,2.0
1166,mpg,2020-04B,Mt. Prospect,IL,1100,1040,0,2,2.0
1167,mpg,2020-05A,Mt. Prospect,IL,1449,1040,1,2,2.0
1168,mpg,2020-05B,Mt. Prospect,IL,1100,1040,0,2,2.0
1169,mpg,2022-01A,Mt. Prospect,IL,1375,895,1,2,2.0
1170,mpg,2022-01B,Mt. Prospect,IL,1176,895,0,2,2.0
1171,mpg,2022-02A,Mt. Prospect,IL,1176,895,1,2,2.0
1172,mpg,2022-02B,Mt. Prospect,IL,1525,930,1,2,2.0
1173,mpg,2022-03A,Mt. Prospect,IL,1449,1040,0,2,2.0
1174,mpg,2022-03B,Mt. Prospect,IL,1449,1040,0,2,2.0
1175,mpg,2024-01A,Mt. Prospect,IL,1699,1240,1,2,2.0
1176,mpg,2024-01B,Mt. Prospect,IL,1699,1240,1,2,2.0
1177,mpg,2024-01C,Mt. Prospect,IL,1699,1240,1,2,2.0
1178,mpg,2024-02A,Mt. Prospect,IL,1699,1240,0,2,2.0
1179,mpg,2024-02B,Mt. Prospect,IL,1699,1240,1,2,2.0
1180,mpg,2024-02C,Mt. Prospect,IL,1699,1240,1,2,2.0
1181,mpg,2024-03A,Mt. Prospect,IL,1195,835,0,1,1.0
1182,mpg,2024-03B,Mt. Prospect,IL,1195,835,0,1,1.0
1183,mpg,2024-03C,Mt. Prospect,IL,1195,835,0,1,1.0
1184,mpg,2024-04A,Mt. Prospect,IL,1195,835,1,1,1.0
1185,mpg,2024-04B,Mt. Prospect,IL,1195,835,1,1,1.0
1186,mpg,2024-04C,Mt. Prospect,IL,1195,835,0,1,1.0
1187,mpg,2024-05A,Mt. Prospect,IL,1175,735,0,1,1.0
1188,mpg,2024-05B,Mt. Prospect,IL,1195,835,1,1,1.0
1189,mpg,2024-05C,Mt. Prospect,IL,1195,835,0,1,1.0
1190,mpg,2024-06A,Mt. Prospect,IL,1195,835,0,1,1.0
1191,mpg,2024-06B,Mt. Prospect,IL,1195,835,0,1,1.0
1192,mpg,2024-06C,Mt. Prospect,IL,1195,835,0,1,1.0
1193,mpg,2024-07A,Mt. Prospect,IL,1175,735,0,1,1.0
1194,mpg,2024-07B,Mt. Prospect,IL,1195,835,0,1,1.0
1195,mpg,2024-07C,Mt. Prospect,IL,1195,835,1,1,1.0
1196,mpg,2024-08A,Mt. Prospect,IL,1195,835,1,1,1.0
1197,mpg,2024-08B,Mt. Prospect,IL,1195,835,1,1,1.0
1198,mpg,2024-08C,Mt. Prospect,IL,1195,835,0,1,1.0
1199,mpg,2024-09A,Mt. Prospect,IL,1195,835,1,1,1.0
1200,mpg,2024-09B,Mt. Prospect,IL,1195,835,0,1,1.0
1201,mpg,2024-09C,Mt. Prospect,IL,1195,835,0,1,1.0
1202,mpg,2024-10A,Mt. Prospect,IL,1195,835,0,1,1.0
1203,mpg,2024-10B,Mt. Prospect,IL,1195,835,1,1,1.0
1204,mpg,2024-10C,Mt. Prospect,IL,1195,835,1,1,1.0
1205,mpg,2024-11A,Mt. Prospect,IL,1195,835,1,1,1.0
1206,mpg,2024-11B,Mt. Prospect,IL,1195,835,0,1,1.0
1207,mpg,2024-11C,Mt. Prospect,IL,1195,835,0,1,1.0
1208,mpg,2024-12A,Mt. Prospect,IL,1699,1240,0,2,2.0
1209,mpg,2024-12B,Mt. Prospect,IL,1699,1240,0,2,2.0
1210,mpg,2024-12C,Mt. Prospect,IL,1699,1240,0,2,2.0
1211,mpg,2024-13A,Mt. Prospect,IL,1699,1240,0,2,2.0
1212,mpg,2024-13B,Mt. Prospect,IL,1699,1240,1,2,2.0
1213,mpg,2024-13C,Mt. Prospect,IL,1699,1240,1,2,2.0
1214,mpg,2026-01A,Mt. Prospect,IL,1176,895,0,2,2.0
1215,mpg,2026-01B,Mt. Prospect,IL,1375,895,0,2,2.0
1216,mpg,2026-02A,Mt. Prospect,IL,1176,895,0,2,2.0
1217,mpg,2026-02B,Mt. Prospect,IL,1226,930,0,2,2.0
1218,mpg,2026-03A,Mt. Prospect,IL,1100,1040,1,2,2.0
1219,mpg,2026-03B,Mt. Prospect,IL,1100,1040,0,2,2.0
1220,mpg,2028-04A,Mt. Prospect,IL,1425,960,0,2,2.0
1221,mpg,2028-04B,Mt. Prospect,IL,1100,1040,1,2,2.0
1222,mpg,2028-05A,Mt. Prospect,IL,1100,1040,0,2,2.0
1223,mpg,2028-05B,Mt. Prospect,IL,1100,1040,0,2,2.0
1224,mpg,2030-06A,Mt. Prospect,IL,1100,1040,0,2,2.0
1225,mpg,2030-06B,Mt. Prospect,IL,1100,1040,0,2,2.0
1226,mpg,2030-07A,Mt. Prospect,IL,1176,895,1,2,2.0
1227,mpg,2030-07B,Mt. Prospect,IL,1525,930,1,2,2.0
1228,mpg,2030-08A,Mt. Prospect,IL,1176,895,0,2,2.0
1229,mpg,2030-08B,Mt. Prospect,IL,1176,895,0,2,2.0
1230,mpg,2032-01A,Mt. Prospect,IL,1375,895,1,2,2.0
1231,mpg,2032-01B,Mt. Prospect,IL,1176,895,0,2,2.0
1232,mpg,2032-02A,Mt. Prospect,IL,1375,895,1,2,2.0
1233,mpg,2032-02B,Mt. Prospect,IL,1525,930,1,2,2.0
1234,mpg,2032-03A,Mt. Prospect,IL,1449,1040,0,2,2.0
1235,mpg,2032-03B,Mt. Prospect,IL,1449,1040,1,2,2.0
1236,mpg,2034-04A,Mt. Prospect,IL,1425,960,0,2,2.0
1237,mpg,2034-04B,Mt. Prospect,IL,1449,1040,1,2,2.0
1238,mpg,2034-05A,Mt. Prospect,IL,1100,1040,1,2,2.0
1239,mpg,2034-05B,Mt. Prospect,IL,1449,1040,1,2,2.0
1240,mpg,2036-06A,Mt. Prospect,IL,1449,1040,0,2,2.0
1241,mpg,2036-06B,Mt. Prospect,IL,1449,1040,0,2,2.0
1242,mpg,2036-07A,Mt. Prospect,IL,1176,895,0,2,2.0
1243,mpg,2036-07B,Mt. Prospect,IL,1226,930,0,2,2.0
1244,mpg,2036-08A,Mt. Prospect,IL,1375,895,1,2,2.0
1245,mpg,2036-08B,Mt. Prospect,IL,1375,895,1,2,2.0
1246,mpg,WAIT-1B,Mount Prospect,IL,1050,835,0,0,
1247,mpg,WAIT-2A,Mount Prospect,IL,1050,895,0,0,
1248,mpg,WAIT-2D,Mount Prospect,IL,1150,1040,0,0,
1249,mpg,WAIT-1BR,Mount Prospect,IL,1099,735,0,1,
1250,mpg,WAIT-2BR,Mount Prospect,IL,1399,930,0,0,
1251,mpg,WAIT-2AR,Mount Prospect,IL,1249,895,0,2,
1252,mpg,WAIT-1A,Mount Prospect,IL,1050,735,0,0,
1253,mpg,WAIT-1AR,Mount Prospect,IL,1099,735,0,1,
1254,mpg,WAIT-2B,Mount Prospect,IL,1100,930,0,0,
1255,mpg,WAIT-2DR,Mount Prospect,IL,1499,1040,0,0,
1256,sh,TH5761,Toledo,OH,775,1006,1,2,1.5
1257,sh,TH5763,Toledo,OH,775,1006,1,2,1.5
1258,sh,TH5765,Toledo,OH,775,1006,1,2,1.5
1259,sh,TH5767,Toledo,OH,775,1006,0,2,1.5
1260,sh,TH5769,Toledo,OH,890,1006,0,2,1.5
1261,sh,TH5771,Toledo,OH,775,1006,1,2,1.5
1262,sh,SH5762,Toledo,OH,775,1006,1,3,1.5
1263,sh,SH5764,Toledo,OH,800,1006,1,3,1.5
1264,sh,SH5766,Toledo,OH,800,1006,1,3,1.5
1265,sh,SH5768,Toledo,OH,800,1006,1,3,1.5
1266,sh,SH5770,Toledo,OH,800,1006,1,3,1.5
1267,sh,SH5772,Toledo,OH,800,1006,1,3,1.5
1268,sh,SH5774,Toledo,OH,800,1006,1,3,1.5
1269,sh,SH5776,Toledo,OH,800,1006,0,3,1.5
1270,sh,SH5802,Toledo,OH,800,1006,0,3,1.5
1271,sh,SH5804,Toledo,OH,800,1006,0,3,1.5
1272,sh,SH5806,Toledo,OH,800,1006,0,3,1.5
1273,sh,SH5808,Toledo,OH,800,1006,1,3,1.5
1274,sh,SH5810,Toledo,OH,800,1006,0,3,1.5
1275,sh,SH5812,Toledo,OH,800,1006,0,3,1.5
