,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Vacancy,SQFT,BedRooms,Bathroom,chrent,LengthStay
401,ce,t0013789,Rent Change,2013-04-30,C0011M,2011-04-01,,650.0,0,905,2,1.0,650.0,
402,ce,t0013789,Rent Change,2014-03-31,C0011M,2011-04-01,,670.0,0,905,2,1.0,20.0,
403,ce,t0013789,Rent Change,2015-03-31,C0011M,2011-04-01,,677.0,0,905,2,1.0,7.0,
404,ce,t0013789,Rent Change,2016-05-01,C0011M,2011-04-01,2016-11-30,709.0,1,905,2,1.0,32.0,213 days 00:00:00.000000000
407,ce,t0013790,Rent Change,2013-04-30,C5250A,2011-08-26,,640.0,0,955,2,2.0,640.0,
408,ce,t0013790,Rent Change,2013-09-01,C5250A,2011-08-26,2014-04-18,670.0,1,955,2,2.0,30.0,229 days 00:00:00.000000000
414,ce,t0013791,Rent Change,2013-04-30,C5250B,2012-11-24,,605.0,0,905,1,2.0,605.0,
415,ce,t0013791,Rent Change,2013-12-01,C5250B,2012-11-24,,615.0,0,905,1,2.0,10.0,
416,ce,t0013791,Rent Change,2015-03-01,C5250B,2012-11-24,,621.0,0,905,1,2.0,6.0,
417,ce,t0013791,Rent Change,2016-02-29,C5250B,2012-11-24,,652.0,0,905,1,2.0,31.0,
418,ce,t0013791,Rent Change,2017-02-28,C5250B,2012-11-24,2018-02-16,681.0,1,905,1,2.0,29.0,353 days 00:00:00.000000000
421,ce,t0013792,Rent Change,2013-04-30,C5250C,2011-06-25,2013-06-30,650.0,1,955,2,2.0,650.0,61 days 00:00:00.000000000
429,ce,t0013793,Rent Change,2013-04-30,C5250D,2002-11-10,,615.0,0,905,1,2.0,615.0,
430,ce,t0013793,Rent Change,2013-10-31,C5250D,2002-11-10,,635.0,0,905,1,2.0,20.0,
431,ce,t0013793,Rent Change,2014-11-01,C5250D,2002-11-10,,656.0,0,905,1,2.0,21.0,
432,ce,t0013793,Rent Change,2015-11-01,C5250D,2002-11-10,,699.0,0,905,1,2.0,43.0,
433,ce,t0013793,Rent Change,2016-10-31,C5250D,2002-11-10,,724.0,0,905,1,2.0,25.0,
434,ce,t0013793,Rent Change,2017-10-31,C5250D,2002-11-10,,738.0,0,905,1,2.0,14.0,
435,ce,t0013793,Rent Change,2018-10-31,C5250D,2002-11-10,,785.0,0,905,1,2.0,47.0,
438,ce,t0013794,Rent Change,2013-04-30,C5250E,2009-10-26,,650.0,0,955,2,2.0,650.0,
439,ce,t0013794,Rent Change,2013-10-31,C5250E,2009-10-26,,713.0,0,955,2,2.0,63.0,
440,ce,t0013794,Rent Change,2013-12-01,C5250E,2009-10-26,,680.0,0,955,2,2.0,-33.0,
441,ce,t0013794,Rent Change,2014-11-01,C5250E,2009-10-26,2015-08-31,698.0,1,955,2,2.0,18.0,303 days 00:00:00.000000000
448,ce,t0013795,Rent Change,2013-04-30,C5250F,2010-12-01,,615.0,0,905,1,2.0,615.0,
449,ce,t0013795,Rent Change,2013-12-31,C5250F,2010-12-01,2014-11-30,635.0,1,905,1,2.0,20.0,334 days 00:00:00.000000000
458,ce,t0013796,Rent Change,2013-04-30,C5250G,2012-04-13,,650.0,0,955,2,2.0,650.0,
459,ce,t0013796,Rent Change,2013-06-30,C5250G,2012-04-13,,630.0,0,955,2,2.0,-20.0,
460,ce,t0013796,Rent Change,2014-04-30,C5250G,2012-04-13,,649.0,0,955,2,2.0,19.0,
461,ce,t0013796,Rent Change,2015-04-30,C5250G,2012-04-13,2016-04-30,680.0,1,955,2,2.0,31.0,366 days 00:00:00.000000000
467,ce,t0013797,Rent Change,2013-04-30,C5250H,1999-09-01,,615.0,0,905,1,2.0,615.0,
468,ce,t0013797,Rent Change,2013-05-31,C5250H,1999-09-01,,625.0,0,905,1,2.0,10.0,
469,ce,t0013797,Rent Change,2014-05-31,C5250H,1999-09-01,,639.0,0,905,1,2.0,14.0,
470,ce,t0013797,Rent Change,2015-08-31,C5250H,1999-09-01,2016-08-31,665.0,1,905,1,2.0,26.0,366 days 00:00:00.000000000
479,ce,t0013798,Rent Change,2013-04-30,C5250J,2013-03-15,,660.0,0,955,2,2.0,660.0,
480,ce,t0013798,Rent Change,2014-03-31,C5250J,2013-03-15,2014-11-30,680.0,1,955,2,2.0,20.0,244 days 00:00:00.000000000
490,ce,t0013799,Rent Change,2013-04-30,C5250K,2012-09-14,2013-10-10,625.0,1,905,1,2.0,625.0,163 days 00:00:00.000000000
500,ce,t0013800,Rent Change,2013-04-30,C5250L,2012-06-16,,670.0,0,955,2,2.0,670.0,
501,ce,t0013800,Rent Change,2013-06-30,C5250L,2012-06-16,,680.0,0,955,2,2.0,10.0,
502,ce,t0013800,Rent Change,2014-06-30,C5250L,2012-06-16,,700.0,0,955,2,2.0,20.0,
503,ce,t0013800,Rent Change,2015-06-30,C5250L,2012-06-16,,721.0,0,955,2,2.0,21.0,
504,ce,t0013800,Rent Change,2016-06-30,C5250L,2012-06-16,2017-07-14,751.0,1,955,2,2.0,30.0,379 days 00:00:00.000000000
508,ce,t0013802,Rent Change,2013-04-30,C5252A,2010-08-01,,590.0,0,905,1,1.0,590.0,
509,ce,t0013802,Rent Change,2013-08-01,C5252A,2010-08-01,,610.0,0,905,1,1.0,20.0,
506,ce,t0013802,Rent Change,2014-07-31,C5252A,2010-08-01,2014-09-20,628.0,1,905,1,1.0,18.0,51 days 00:00:00.000000000
512,ce,t0013803,Rent Change,2013-04-30,C5252B,2012-09-14,,590.0,0,905,1,1.0,590.0,
513,ce,t0013803,Rent Change,2013-09-30,C5252B,2012-09-14,2013-10-22,610.0,1,905,1,1.0,20.0,22 days 00:00:00.000000000
521,ce,t0013804,Rent Change,2013-04-30,C5252C,2013-02-01,,600.0,0,905,1,1.0,600.0,
522,ce,t0013804,Rent Change,2014-01-31,C5252C,2013-02-01,2014-06-30,669.0,1,905,1,1.0,69.0,150 days 00:00:00.000000000
533,ce,t0013805,Rent Change,2013-04-30,C5252D,2012-07-12,,600.0,0,905,1,1.0,600.0,
534,ce,t0013805,Rent Change,2013-08-01,C5252D,2012-07-12,2014-08-01,620.0,1,905,1,1.0,20.0,365 days 00:00:00.000000000
544,ce,t0013806,Rent Change,2013-04-30,C5252E,2011-01-28,,600.0,0,905,1,1.0,600.0,
545,ce,t0013806,Rent Change,2014-01-31,C5252E,2011-01-28,,1240.0,0,905,1,1.0,640.0,
546,ce,t0013806,Rent Change,2014-02-28,C5252E,2011-01-28,,620.0,0,905,1,1.0,-620.0,
547,ce,t0013806,Rent Change,2015-01-31,C5252E,2011-01-28,,639.0,0,905,1,1.0,19.0,
548,ce,t0013806,Rent Change,2016-01-31,C5252E,2011-01-28,2017-07-10,677.0,1,905,1,1.0,38.0,526 days 00:00:00.000000000
551,ce,t0013807,Rent Change,2013-04-30,C5252F,2011-10-05,,600.0,0,905,1,1.0,600.0,
552,ce,t0013807,Rent Change,2013-12-01,C5252F,2011-10-05,2014-04-30,640.0,1,905,1,1.0,40.0,150 days 00:00:00.000000000
561,ce,t0013808,Rent Change,2013-04-30,C5252G,2012-11-29,,600.0,0,905,1,1.0,600.0,
562,ce,t0013808,Rent Change,2013-12-01,C5252G,2012-11-29,,616.0,0,905,1,1.0,16.0,
563,ce,t0013808,Rent Change,2015-03-01,C5252G,2012-11-29,,622.0,0,905,1,1.0,6.0,
564,ce,t0013808,Rent Change,2016-02-29,C5252G,2012-11-29,2016-08-15,652.0,1,905,1,1.0,30.0,168 days 00:00:00.000000000
569,ce,t0013809,Rent Change,2013-04-30,C5252H,2013-02-22,,600.0,0,905,1,1.0,600.0,
570,ce,t0013809,Rent Change,2014-02-28,C5252H,2013-02-22,2014-08-31,642.0,1,905,1,1.0,42.0,184 days 00:00:00.000000000
582,ce,t0013810,Rent Change,2013-04-30,C5252J,2012-09-14,,610.0,0,905,1,1.0,610.0,
583,ce,t0013810,Rent Change,2013-09-30,C5252J,2012-09-14,,594.0,0,905,1,1.0,-16.0,
584,ce,t0013810,Rent Change,2015-01-01,C5252J,2012-09-14,2015-07-10,606.0,1,905,1,1.0,12.0,190 days 00:00:00.000000000
590,ce,t0013811,Rent Change,2013-04-30,C5252K,2012-07-12,2014-06-10,610.0,1,905,1,1.0,610.0,406 days 00:00:00.000000000
598,ce,t0013812,Rent Change,2013-04-30,C5252L,2012-11-13,,620.0,0,905,1,1.0,620.0,
599,ce,t0013812,Rent Change,2013-12-01,C5252L,2012-11-13,2014-09-07,636.0,1,905,1,1.0,16.0,280 days 00:00:00.000000000
609,ce,t0013813,Rent Change,2013-04-30,C5252M,1991-10-12,,630.0,0,905,1,1.0,630.0,
610,ce,t0013813,Rent Change,2013-06-30,C5252M,1991-10-12,,660.0,0,905,1,1.0,30.0,
611,ce,t0013813,Rent Change,2014-07-31,C5252M,1991-10-12,2015-04-30,680.0,1,905,1,1.0,20.0,273 days 00:00:00.000000000
618,ce,t0013814,Rent Change,2013-04-30,C5254A,2012-12-14,,605.0,0,905,1,2.0,605.0,
619,ce,t0013814,Rent Change,2013-12-31,C5254A,2012-12-14,,625.0,0,905,1,2.0,20.0,
620,ce,t0013814,Rent Change,2015-01-01,C5254A,2012-12-14,2015-05-01,638.0,1,905,1,2.0,13.0,120 days 00:00:00.000000000
627,ce,t0013815,Rent Change,2013-04-30,C5254B,2012-01-16,,640.0,0,955,2,2.0,640.0,
628,ce,t0013815,Rent Change,2014-01-31,C5254B,2012-01-16,2014-09-30,670.0,1,955,2,2.0,30.0,242 days 00:00:00.000000000
635,ce,t0013816,Rent Change,2013-04-30,C5254C,2010-08-10,,615.0,0,905,1,2.0,615.0,
636,ce,t0013816,Rent Change,2013-09-01,C5254C,2010-08-10,2014-03-31,635.0,1,905,1,2.0,20.0,211 days 00:00:00.000000000
644,ce,t0013817,Rent Change,2013-04-30,C5254D,2009-07-31,,650.0,0,955,2,2.0,650.0,
645,ce,t0013817,Rent Change,2013-08-01,C5254D,2009-07-31,,660.0,0,955,2,2.0,10.0,
646,ce,t0013817,Rent Change,2014-11-01,C5254D,2009-07-31,,679.0,0,955,2,2.0,19.0,
647,ce,t0013817,Rent Change,2015-11-01,C5254D,2009-07-31,,699.0,0,955,2,2.0,20.0,
648,ce,t0013817,Rent Change,2016-10-31,C5254D,2009-07-31,,734.0,0,955,2,2.0,35.0,
649,ce,t0013817,Rent Change,2017-10-31,C5254D,2009-07-31,2018-03-03,748.0,1,955,2,2.0,14.0,123 days 00:00:00.000000000
654,ce,t0013818,Rent Change,2013-04-30,C5254E,2011-10-08,,615.0,0,905,1,2.0,615.0,
655,ce,t0013818,Rent Change,2013-10-31,C5254E,2011-10-08,2014-05-01,664.0,1,905,1,2.0,49.0,182 days 00:00:00.000000000
666,ce,t0013820,Rent Change,2013-04-30,C5254G,2010-08-13,,615.0,0,905,1,2.0,615.0,
667,ce,t0013820,Rent Change,2013-06-30,C5254G,2010-08-13,,625.0,0,905,1,2.0,10.0,
668,ce,t0013820,Rent Change,2013-12-31,C5254G,2010-08-13,,630.0,0,905,1,2.0,5.0,
669,ce,t0013820,Rent Change,2015-03-31,C5254G,2010-08-13,,636.0,0,905,1,2.0,6.0,
670,ce,t0013820,Rent Change,2016-02-29,C5254G,2010-08-13,,670.0,0,905,1,2.0,34.0,
671,ce,t0013820,Rent Change,2016-08-31,C5254G,2010-08-13,2016-09-30,699.0,1,905,1,2.0,29.0,30 days 00:00:00.000000000
676,ce,t0013821,Rent Change,2013-04-30,C5254H,2012-11-08,2013-11-30,650.0,1,955,2,2.0,650.0,214 days 00:00:00.000000000
689,ce,t0013822,Rent Change,2013-04-30,C5254J,2011-08-15,,625.0,0,905,1,2.0,625.0,
690,ce,t0013822,Rent Change,2013-09-01,C5254J,2011-08-15,2014-10-13,645.0,1,905,1,2.0,20.0,407 days 00:00:00.000000000
700,ce,t0013824,Rent Change,2013-04-30,C5254L,2012-12-11,,635.0,0,905,1,2.0,635.0,
701,ce,t0013824,Rent Change,2013-12-31,C5254L,2012-12-11,2014-07-30,655.0,1,905,1,2.0,20.0,211 days 00:00:00.000000000
708,ce,t0013825,Rent Change,2013-04-30,C5269A,2011-09-15,2013-09-30,560.0,1,675,1,1.0,560.0,153 days 00:00:00.000000000
717,ce,t0013826,Rent Change,2013-04-30,C5269B,2012-06-23,,560.0,0,675,1,1.0,560.0,
718,ce,t0013826,Rent Change,2013-06-30,C5269B,2012-06-23,2014-06-30,570.0,1,675,1,1.0,10.0,365 days 00:00:00.000000000
726,ce,t0013827,Rent Change,2013-04-30,C5269C,2012-03-19,,560.0,0,675,1,1.0,560.0,
727,ce,t0013827,Rent Change,2014-03-31,C5269C,2012-03-19,,577.0,0,675,1,1.0,17.0,
728,ce,t0013827,Rent Change,2014-07-31,C5269C,2012-03-19,2014-10-31,594.0,1,675,1,1.0,17.0,92 days 00:00:00.000000000
738,ce,t0013828,Rent Change,2013-04-30,C5269D,2011-01-07,,560.0,0,675,1,1.0,560.0,
739,ce,t0013828,Rent Change,2014-01-31,C5269D,2011-01-07,,1160.0,0,675,1,1.0,600.0,
740,ce,t0013828,Rent Change,2014-02-28,C5269D,2011-01-07,,580.0,0,675,1,1.0,-580.0,
741,ce,t0013828,Rent Change,2015-01-31,C5269D,2011-01-07,,597.0,0,675,1,1.0,17.0,
742,ce,t0013828,Rent Change,2016-01-31,C5269D,2011-01-07,2017-01-31,629.0,1,675,1,1.0,32.0,366 days 00:00:00.000000000
746,ce,t0013829,Rent Change,2013-04-30,C5269E,2012-03-24,,570.0,0,675,1,1.0,570.0,
747,ce,t0013829,Rent Change,2014-03-31,C5269E,2012-03-24,,587.0,0,675,1,1.0,17.0,
748,ce,t0013829,Rent Change,2015-03-31,C5269E,2012-03-24,,593.0,0,675,1,1.0,6.0,
749,ce,t0013829,Rent Change,2016-03-31,C5269E,2012-03-24,,629.0,0,675,1,1.0,36.0,
750,ce,t0013829,Rent Change,2017-03-31,C5269E,2012-03-24,2018-03-31,657.0,1,675,1,1.0,28.0,365 days 00:00:00.000000000
756,ce,t0013830,Rent Change,2013-04-30,C5269F,2012-09-07,,570.0,0,675,1,1.0,570.0,
757,ce,t0013830,Rent Change,2013-09-30,C5269F,2012-09-07,2013-11-30,590.0,1,675,1,1.0,20.0,61 days 00:00:00.000000000
769,ce,t0013831,Rent Change,2013-04-30,C5269G,2001-02-03,,570.0,0,675,1,1.0,570.0,
770,ce,t0013831,Rent Change,2013-06-30,C5269G,2001-02-03,,580.0,0,675,1,1.0,10.0,
771,ce,t0013831,Rent Change,2014-06-30,C5269G,2001-02-03,2015-03-20,597.0,1,675,1,1.0,17.0,263 days 00:00:00.000000000
781,ce,t0013832,Rent Change,2013-04-30,C5269H,2012-11-03,2013-11-30,570.0,1,675,1,1.0,570.0,214 days 00:00:00.000000000
790,ce,t0013833,Rent Change,2013-04-30,C5269J,2012-07-07,2013-06-30,580.0,1,675,1,1.0,580.0,61 days 00:00:00.000000000
799,ce,t0013834,Rent Change,2013-04-30,C5269K,2010-02-26,,580.0,0,675,1,1.0,580.0,
800,ce,t0013834,Rent Change,2014-03-31,C5269K,2010-02-26,2014-04-18,594.0,1,675,1,1.0,14.0,18 days 00:00:00.000000000
808,ce,t0013835,Rent Change,2013-04-30,C5269L,2012-10-06,,580.0,0,675,1,1.0,580.0,
809,ce,t0013835,Rent Change,2013-10-31,C5269L,2012-10-06,2014-10-31,600.0,1,675,1,1.0,20.0,365 days 00:00:00.000000000
816,ce,t0013836,Rent Change,2013-04-30,C5269M,2011-09-30,,580.0,0,675,1,1.0,580.0,
817,ce,t0013836,Rent Change,2013-06-30,C5269M,2011-09-30,2014-06-30,590.0,1,675,1,1.0,10.0,365 days 00:00:00.000000000
826,ce,t0013837,Rent Change,2013-04-30,C5271A,2012-08-17,2014-01-31,560.0,1,675,1,1.0,560.0,276 days 00:00:00.000000000
829,ce,t0013839,Rent Change,2013-04-30,C5271C,2012-12-15,,560.0,0,675,1,1.0,560.0,
830,ce,t0013839,Rent Change,2013-12-31,C5271C,2012-12-15,,580.0,0,675,1,1.0,20.0,
831,ce,t0013839,Rent Change,2015-01-01,C5271C,2012-12-15,,591.0,0,675,1,1.0,11.0,
832,ce,t0013839,Rent Change,2015-12-31,C5271C,2012-12-15,,629.0,0,675,1,1.0,38.0,
833,ce,t0013839,Rent Change,2017-12-31,C5271C,2012-12-15,2018-12-31,657.0,1,675,1,1.0,28.0,365 days 00:00:00.000000000
837,ce,t0013840,Rent Change,2013-04-30,C5271D,2012-10-10,,560.0,0,675,1,1.0,560.0,
838,ce,t0013840,Rent Change,2013-10-31,C5271D,2012-10-10,2014-10-31,580.0,1,675,1,1.0,20.0,365 days 00:00:00.000000000
846,ce,t0013841,Rent Change,2013-04-30,C5271E,2012-07-28,,570.0,0,675,1,1.0,570.0,
847,ce,t0013841,Rent Change,2013-08-01,C5271E,2012-07-28,2013-09-30,590.0,1,675,1,1.0,20.0,60 days 00:00:00.000000000
857,ce,t0013842,Rent Change,2013-04-30,C5271F,2012-09-22,2013-09-30,570.0,1,675,1,1.0,570.0,153 days 00:00:00.000000000
866,ce,t0013843,Rent Change,2013-04-30,C5271G,2012-09-28,,570.0,0,675,1,1.0,570.0,
867,ce,t0013843,Rent Change,2013-09-30,C5271G,2012-09-28,,590.0,0,675,1,1.0,20.0,
868,ce,t0013843,Rent Change,2014-01-31,C5271G,2012-09-28,2014-09-30,585.0,1,675,1,1.0,-5.0,242 days 00:00:00.000000000
876,ce,t0013844,Rent Change,2013-04-30,C5271H,2013-03-08,2013-06-04,570.0,1,675,1,1.0,570.0,35 days 00:00:00.000000000
885,ce,t0013845,Rent Change,2013-04-30,C5271J,2013-01-22,2014-01-31,590.0,1,675,1,1.0,590.0,276 days 00:00:00.000000000
895,ce,t0013846,Rent Change,2013-04-30,C5271K,2012-07-01,,590.0,0,675,1,1.0,590.0,
896,ce,t0013846,Rent Change,2013-06-30,C5271K,2012-07-01,,600.0,0,675,1,1.0,10.0,
897,ce,t0013846,Rent Change,2014-06-30,C5271K,2012-07-01,,618.0,0,675,1,1.0,18.0,
898,ce,t0013846,Rent Change,2015-06-30,C5271K,2012-07-01,,637.0,0,675,1,1.0,19.0,
899,ce,t0013846,Rent Change,2016-06-30,C5271K,2012-07-01,2017-05-05,659.0,1,675,1,1.0,22.0,309 days 00:00:00.000000000
903,ce,t0013846,Rent Change,2017-06-30,S1500-3E,2017-05-05,,779.0,0,955,2,1.0,120.0,
904,ce,t0013846,Rent Change,2018-04-30,S1500-3E,2017-05-05,,814.0,0,955,2,1.0,35.0,
905,ce,t0013846,Rent Change,2018-05-31,S1500-3E,2017-05-05,,819.0,0,955,2,1.0,5.0,
915,ce,t0013847,Rent Change,2013-04-30,C5271L,2010-07-01,,590.0,0,675,1,1.0,590.0,
916,ce,t0013847,Rent Change,2013-06-30,C5271L,2010-07-01,2014-09-30,600.0,1,675,1,1.0,10.0,457 days 00:00:00.000000000
925,ce,t0013848,Rent Change,2013-04-30,C5271M,2012-12-01,,590.0,0,675,1,1.0,590.0,
926,ce,t0013848,Rent Change,2014-03-31,C5271M,2012-12-01,2014-09-08,610.0,1,675,1,1.0,20.0,161 days 00:00:00.000000000
933,ce,t0013849,Rent Change,2013-04-30,C5273A,2012-03-10,,560.0,0,675,1,1.0,560.0,
934,ce,t0013849,Rent Change,2013-05-31,C5273A,2012-03-10,,565.0,0,675,1,1.0,5.0,
935,ce,t0013849,Rent Change,2014-05-31,C5273A,2012-03-10,2014-05-31,582.0,1,675,1,1.0,17.0,0 days 00:00:00.000000000
944,ce,t0013850,Rent Change,2013-04-30,C5273B,2010-02-22,2013-07-31,560.0,1,675,1,1.0,560.0,92 days 00:00:00.000000000
953,ce,t0013851,Rent Change,2013-04-30,C5273C,2012-06-11,,560.0,0,675,1,1.0,560.0,
954,ce,t0013851,Rent Change,2013-06-30,C5273C,2012-06-11,2014-06-30,570.0,1,675,1,1.0,10.0,365 days 00:00:00.000000000
961,ce,t0013852,Rent Change,2013-04-30,C5273D,2011-04-29,,560.0,0,675,1,1.0,560.0,
962,ce,t0013852,Rent Change,2013-06-30,C5273D,2011-04-29,2013-12-31,570.0,1,675,1,1.0,10.0,184 days 00:00:00.000000000
975,ce,t0013853,Rent Change,2013-04-30,C5273E,2006-05-10,,570.0,0,675,1,1.0,570.0,
976,ce,t0013853,Rent Change,2013-06-30,C5273E,2006-05-10,,580.0,0,675,1,1.0,10.0,
977,ce,t0013853,Rent Change,2014-06-30,C5273E,2006-05-10,,597.0,0,675,1,1.0,17.0,
978,ce,t0013853,Rent Change,2015-06-30,C5273E,2006-05-10,,615.0,0,675,1,1.0,18.0,
979,ce,t0013853,Rent Change,2016-06-30,C5273E,2006-05-10,,645.0,0,675,1,1.0,30.0,
980,ce,t0013853,Rent Change,2017-06-30,C5273E,2006-05-10,,667.0,0,675,1,1.0,22.0,
981,ce,t0013853,Rent Change,2018-06-30,C5273E,2006-05-10,,700.0,0,675,1,1.0,33.0,
984,ce,t0013854,Rent Change,2013-04-30,C5273F,2012-11-09,,570.0,0,675,1,1.0,570.0,
985,ce,t0013854,Rent Change,2013-12-01,C5273F,2012-11-09,,597.0,0,675,1,1.0,27.0,
986,ce,t0013854,Rent Change,2014-07-31,C5273F,2012-11-09,,615.0,0,675,1,1.0,18.0,
987,ce,t0013854,Rent Change,2015-03-31,C5273F,2012-11-09,2015-08-04,621.0,1,675,1,1.0,6.0,126 days 00:00:00.000000000
997,ce,t0013855,Rent Change,2013-04-30,C5273G,2013-01-01,,570.0,0,675,1,1.0,570.0,
998,ce,t0013855,Rent Change,2013-12-31,C5273G,2013-01-01,2014-03-15,590.0,1,675,1,1.0,20.0,74 days 00:00:00.000000000
1005,ce,t0013856,Rent Change,2013-04-30,C5273H,2006-08-09,,570.0,0,675,1,1.0,570.0,
1006,ce,t0013856,Rent Change,2013-09-01,C5273H,2006-08-09,,590.0,0,675,1,1.0,20.0,
1007,ce,t0013856,Rent Change,2014-07-31,C5273H,2006-08-09,,608.0,0,675,1,1.0,18.0,
1008,ce,t0013856,Rent Change,2015-04-30,C5273H,2006-08-09,,619.0,0,675,1,1.0,11.0,
1009,ce,t0013856,Rent Change,2016-05-01,C5273H,2006-08-09,,639.0,0,675,1,1.0,20.0,
1010,ce,t0013856,Rent Change,2017-04-30,C5273H,2006-08-09,,667.0,0,675,1,1.0,28.0,
1011,ce,t0013856,Rent Change,2018-04-30,C5273H,2006-08-09,,700.0,0,675,1,1.0,33.0,
1023,ce,t0013858,Rent Change,2013-04-30,C5273K,2012-09-12,,590.0,0,675,1,1.0,590.0,
1024,ce,t0013858,Rent Change,2013-09-30,C5273K,2012-09-12,2015-04-15,610.0,1,675,1,1.0,20.0,562 days 00:00:00.000000000
1035,ce,t0013859,Rent Change,2013-04-30,C5273L,2010-10-07,,590.0,0,675,1,1.0,590.0,
1036,ce,t0013859,Rent Change,2013-10-31,C5273L,2010-10-07,,613.0,0,675,1,1.0,23.0,
1037,ce,t0013859,Rent Change,2014-09-30,C5273L,2010-10-07,,635.0,0,675,1,1.0,22.0,
1038,ce,t0013859,Rent Change,2015-08-31,C5273L,2010-10-07,,660.0,0,675,1,1.0,25.0,
1039,ce,t0013859,Rent Change,2016-08-31,C5273L,2010-10-07,,690.0,0,675,1,1.0,30.0,
1040,ce,t0013859,Rent Change,2017-08-31,C5273L,2010-10-07,2018-08-31,695.0,1,675,1,1.0,5.0,365 days 00:00:00.000000000
1045,ce,t0013860,Rent Change,2013-04-30,C5273M,2005-02-26,,585.0,0,675,1,1.0,585.0,
1046,ce,t0013860,Rent Change,2013-06-30,C5273M,2005-02-26,,600.0,0,675,1,1.0,15.0,
1047,ce,t0013860,Rent Change,2014-05-31,C5273M,2005-02-26,,618.0,0,675,1,1.0,18.0,
1048,ce,t0013860,Rent Change,2015-05-31,C5273M,2005-02-26,2016-04-30,637.0,1,675,1,1.0,19.0,335 days 00:00:00.000000000
1055,ce,t0013861,Rent Change,2013-04-30,C5303A,2012-11-28,,550.0,0,675,1,1.0,550.0,
1056,ce,t0013861,Rent Change,2013-12-01,C5303A,2012-11-28,2014-11-11,570.0,1,675,1,1.0,20.0,345 days 00:00:00.000000000
1061,ce,t0013862,Rent Change,2013-04-30,C5303B,2011-12-12,2014-01-31,550.0,1,675,1,1.0,550.0,276 days 00:00:00.000000000
1069,ce,t0013863,Rent Change,2013-04-30,C5303C,2011-11-27,,550.0,0,675,1,1.0,550.0,
1070,ce,t0013863,Rent Change,2013-06-30,C5303C,2011-11-27,2013-07-31,560.0,1,675,1,1.0,10.0,31 days 00:00:00.000000000
1077,ce,t0013864,Rent Change,2018-12-31,S1456H,2017-12-13,,699.0,0,675,1,1.0,0.0,
1088,ce,t0013865,Rent Change,2013-04-30,C5303E,2012-12-01,,560.0,0,675,1,1.0,560.0,
1089,ce,t0013865,Rent Change,2013-12-01,C5303E,2012-12-01,,577.0,0,675,1,1.0,17.0,
1090,ce,t0013865,Rent Change,2015-03-01,C5303E,2012-12-01,2016-02-13,583.0,1,675,1,1.0,6.0,349 days 00:00:00.000000000
1095,ce,t0013867,Rent Change,2013-04-30,C5303G,2013-02-07,,560.0,0,675,1,1.0,560.0,
1096,ce,t0013867,Rent Change,2014-02-28,C5303G,2013-02-07,2015-02-28,580.0,1,675,1,1.0,20.0,365 days 00:00:00.000000000
1102,ce,t0013868,Rent Change,2013-04-30,C5303H,2013-02-14,,560.0,0,675,1,1.0,560.0,
1103,ce,t0013868,Rent Change,2014-02-28,C5303H,2013-02-14,,574.0,0,675,1,1.0,14.0,
1104,ce,t0013868,Rent Change,2015-05-31,C5303H,2013-02-14,2016-05-31,609.0,1,675,1,1.0,35.0,366 days 00:00:00.000000000
1107,ce,t0013869,Rent Change,2013-04-30,C5303J,2010-06-01,2013-05-31,570.0,1,675,1,1.0,570.0,31 days 00:00:00.000000000
1123,ce,t0013871,Rent Change,2013-04-30,C5303L,1999-11-26,2013-07-31,570.0,1,675,1,1.0,570.0,92 days 00:00:00.000000000
1139,ce,t0013872,Rent Change,2013-04-30,C5303M,2012-12-05,2013-06-30,570.0,1,675,1,1.0,570.0,61 days 00:00:00.000000000
1148,ce,t0013873,Rent Change,2013-04-30,C5305A,2011-06-13,,550.0,0,675,1,1.0,550.0,
1149,ce,t0013873,Rent Change,2013-06-30,C5305A,2011-06-13,2014-05-31,560.0,1,675,1,1.0,10.0,335 days 00:00:00.000000000
1156,ce,t0013874,Rent Change,2013-04-30,C5305B,2012-06-08,,550.0,0,675,1,1.0,550.0,
1157,ce,t0013874,Rent Change,2013-06-30,C5305B,2012-06-08,2014-06-30,560.0,1,675,1,1.0,10.0,365 days 00:00:00.000000000
1165,ce,t0013875,Rent Change,2013-04-30,C5305C,2006-06-01,,550.0,0,675,1,1.0,550.0,
1166,ce,t0013875,Rent Change,2013-06-30,C5305C,2006-06-01,,560.0,0,675,1,1.0,10.0,
1167,ce,t0013875,Rent Change,2014-06-30,C5305C,2006-06-01,,577.0,0,675,1,1.0,17.0,
1168,ce,t0013875,Rent Change,2015-06-30,C5305C,2006-06-01,,594.0,0,675,1,1.0,17.0,
1169,ce,t0013875,Rent Change,2016-06-30,C5305C,2006-06-01,2017-03-04,624.0,1,675,1,1.0,30.0,247 days 00:00:00.000000000
1175,ce,t0013876,Rent Change,2013-04-30,C5305D,2013-03-01,2013-11-04,550.0,1,675,1,1.0,550.0,188 days 00:00:00.000000000
1182,ce,t0013877,Rent Change,2013-04-30,C5305E,2011-02-04,,560.0,0,675,1,1.0,560.0,
1183,ce,t0013877,Rent Change,2013-09-01,C5305E,2011-02-04,,580.0,0,675,1,1.0,20.0,
1184,ce,t0013877,Rent Change,2014-07-31,C5305E,2011-02-04,,597.0,0,675,1,1.0,17.0,
