,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Vacancy,SQFT,BedRooms,Bathroom,chrent,LengthStay
377,ce,t0013786,Rent Change,1/31/2014,C0011J,1/1/2012,1/31/2015,680,1,905,2,1,30,365 days 00:00:00.000000000
383,ce,t0013787,Rent Change,4/30/2013,C0011K,1/2/2013,,650,0,905,2,1,650,
384,ce,t0013787,Rent Change,1/31/2014,C0011K,1/2/2013,,1362,0,905,2,1,712,
385,ce,t0013787,Rent Change,2/28/2014,C0011K,1/2/2013,,681,0,905,2,1,-681,
386,ce,t0013787,Rent Change,1/31/2016,C0011K,1/2/2013,,722,0,905,2,1,41,
387,ce,t0013787,Rent Change,7/31/2017,C0011K,1/2/2013,,769,0,905,2,1,47,
388,ce,t0013787,Rent Change,8/31/2018,C0011K,1/2/2013,,815,0,905,2,1,46,
391,ce,t0013788,Rent Change,4/30/2013,C0011L,7/9/2012,7/31/2013,650,1,905,2,1,650,92 days 00:00:00.000000000
401,ce,t0013789,Rent Change,4/30/2013,C0011M,4/1/2011,,650,0,905,2,1,650,
402,ce,t0013789,Rent Change,3/31/2014,C0011M,4/1/2011,,670,0,905,2,1,20,
403,ce,t0013789,Rent Change,3/31/2015,C0011M,4/1/2011,,677,0,905,2,1,7,
404,ce,t0013789,Rent Change,5/1/2016,C0011M,4/1/2011,11/30/2016,709,1,905,2,1,32,213 days 00:00:00.000000000
407,ce,t0013790,Rent Change,4/30/2013,C5250A,8/26/2011,,640,0,955,2,2,640,
408,ce,t0013790,Rent Change,9/1/2013,C5250A,8/26/2011,4/18/2014,670,1,955,2,2,30,229 days 00:00:00.000000000
414,ce,t0013791,Rent Change,4/30/2013,C5250B,11/24/2012,,605,0,905,1,2,605,
415,ce,t0013791,Rent Change,12/1/2013,C5250B,11/24/2012,,615,0,905,1,2,10,
416,ce,t0013791,Rent Change,3/1/2015,C5250B,11/24/2012,,621,0,905,1,2,6,
417,ce,t0013791,Rent Change,2/29/2016,C5250B,11/24/2012,,652,0,905,1,2,31,
418,ce,t0013791,Rent Change,2/28/2017,C5250B,11/24/2012,2/16/2018,681,1,905,1,2,29,353 days 00:00:00.000000000
421,ce,t0013792,Rent Change,4/30/2013,C5250C,6/25/2011,6/30/2013,650,1,955,2,2,650,61 days 00:00:00.000000000
429,ce,t0013793,Rent Change,4/30/2013,C5250D,11/10/2002,,615,0,905,1,2,615,
430,ce,t0013793,Rent Change,10/31/2013,C5250D,11/10/2002,,635,0,905,1,2,20,
431,ce,t0013793,Rent Change,11/1/2014,C5250D,11/10/2002,,656,0,905,1,2,21,
432,ce,t0013793,Rent Change,11/1/2015,C5250D,11/10/2002,,699,0,905,1,2,43,
433,ce,t0013793,Rent Change,10/31/2016,C5250D,11/10/2002,,724,0,905,1,2,25,
434,ce,t0013793,Rent Change,10/31/2017,C5250D,11/10/2002,,738,0,905,1,2,14,
435,ce,t0013793,Rent Change,10/31/2018,C5250D,11/10/2002,,785,0,905,1,2,47,
438,ce,t0013794,Rent Change,4/30/2013,C5250E,10/26/2009,,650,0,955,2,2,650,
439,ce,t0013794,Rent Change,10/31/2013,C5250E,10/26/2009,,713,0,955,2,2,63,
440,ce,t0013794,Rent Change,12/1/2013,C5250E,10/26/2009,,680,0,955,2,2,-33,
441,ce,t0013794,Rent Change,11/1/2014,C5250E,10/26/2009,8/31/2015,698,1,955,2,2,18,303 days 00:00:00.000000000
448,ce,t0013795,Rent Change,4/30/2013,C5250F,12/1/2010,,615,0,905,1,2,615,
449,ce,t0013795,Rent Change,12/31/2013,C5250F,12/1/2010,11/30/2014,635,1,905,1,2,20,334 days 00:00:00.000000000
458,ce,t0013796,Rent Change,4/30/2013,C5250G,4/13/2012,,650,0,955,2,2,650,
459,ce,t0013796,Rent Change,6/30/2013,C5250G,4/13/2012,,630,0,955,2,2,-20,
460,ce,t0013796,Rent Change,4/30/2014,C5250G,4/13/2012,,649,0,955,2,2,19,
461,ce,t0013796,Rent Change,4/30/2015,C5250G,4/13/2012,4/30/2016,680,1,955,2,2,31,366 days 00:00:00.000000000
467,ce,t0013797,Rent Change,4/30/2013,C5250H,9/1/1999,,615,0,905,1,2,615,
468,ce,t0013797,Rent Change,5/31/2013,C5250H,9/1/1999,,625,0,905,1,2,10,
469,ce,t0013797,Rent Change,5/31/2014,C5250H,9/1/1999,,639,0,905,1,2,14,
470,ce,t0013797,Rent Change,8/31/2015,C5250H,9/1/1999,8/31/2016,665,1,905,1,2,26,366 days 00:00:00.000000000
479,ce,t0013798,Rent Change,4/30/2013,C5250J,3/15/2013,,660,0,955,2,2,660,
480,ce,t0013798,Rent Change,3/31/2014,C5250J,3/15/2013,11/30/2014,680,1,955,2,2,20,244 days 00:00:00.000000000
490,ce,t0013799,Rent Change,4/30/2013,C5250K,9/14/2012,10/10/2013,625,1,905,1,2,625,163 days 00:00:00.000000000
500,ce,t0013800,Rent Change,4/30/2013,C5250L,6/16/2012,,670,0,955,2,2,670,
501,ce,t0013800,Rent Change,6/30/2013,C5250L,6/16/2012,,680,0,955,2,2,10,
502,ce,t0013800,Rent Change,6/30/2014,C5250L,6/16/2012,,700,0,955,2,2,20,
503,ce,t0013800,Rent Change,6/30/2015,C5250L,6/16/2012,,721,0,955,2,2,21,
504,ce,t0013800,Rent Change,6/30/2016,C5250L,6/16/2012,7/14/2017,751,1,955,2,2,30,379 days 00:00:00.000000000
508,ce,t0013802,Rent Change,4/30/2013,C5252A,8/1/2010,,590,0,905,1,1,590,
509,ce,t0013802,Rent Change,8/1/2013,C5252A,8/1/2010,,610,0,905,1,1,20,
506,ce,t0013802,Rent Change,7/31/2014,C5252A,8/1/2010,9/20/2014,628,1,905,1,1,18,51 days 00:00:00.000000000
512,ce,t0013803,Rent Change,4/30/2013,C5252B,9/14/2012,,590,0,905,1,1,590,
513,ce,t0013803,Rent Change,9/30/2013,C5252B,9/14/2012,10/22/2013,610,1,905,1,1,20,22 days 00:00:00.000000000
521,ce,t0013804,Rent Change,4/30/2013,C5252C,2/1/2013,,600,0,905,1,1,600,
522,ce,t0013804,Rent Change,1/31/2014,C5252C,2/1/2013,6/30/2014,669,1,905,1,1,69,150 days 00:00:00.000000000
533,ce,t0013805,Rent Change,4/30/2013,C5252D,7/12/2012,,600,0,905,1,1,600,
534,ce,t0013805,Rent Change,8/1/2013,C5252D,7/12/2012,8/1/2014,620,1,905,1,1,20,365 days 00:00:00.000000000
544,ce,t0013806,Rent Change,4/30/2013,C5252E,1/28/2011,,600,0,905,1,1,600,
545,ce,t0013806,Rent Change,1/31/2014,C5252E,1/28/2011,,1240,0,905,1,1,640,
546,ce,t0013806,Rent Change,2/28/2014,C5252E,1/28/2011,,620,0,905,1,1,-620,
547,ce,t0013806,Rent Change,1/31/2015,C5252E,1/28/2011,,639,0,905,1,1,19,
548,ce,t0013806,Rent Change,1/31/2016,C5252E,1/28/2011,7/10/2017,677,1,905,1,1,38,526 days 00:00:00.000000000
551,ce,t0013807,Rent Change,4/30/2013,C5252F,10/5/2011,,600,0,905,1,1,600,
552,ce,t0013807,Rent Change,12/1/2013,C5252F,10/5/2011,4/30/2014,640,1,905,1,1,40,150 days 00:00:00.000000000
561,ce,t0013808,Rent Change,4/30/2013,C5252G,11/29/2012,,600,0,905,1,1,600,
562,ce,t0013808,Rent Change,12/1/2013,C5252G,11/29/2012,,616,0,905,1,1,16,
563,ce,t0013808,Rent Change,3/1/2015,C5252G,11/29/2012,,622,0,905,1,1,6,
564,ce,t0013808,Rent Change,2/29/2016,C5252G,11/29/2012,8/15/2016,652,1,905,1,1,30,168 days 00:00:00.000000000
569,ce,t0013809,Rent Change,4/30/2013,C5252H,2/22/2013,,600,0,905,1,1,600,
570,ce,t0013809,Rent Change,2/28/2014,C5252H,2/22/2013,8/31/2014,642,1,905,1,1,42,184 days 00:00:00.000000000
582,ce,t0013810,Rent Change,4/30/2013,C5252J,9/14/2012,,610,0,905,1,1,610,
583,ce,t0013810,Rent Change,9/30/2013,C5252J,9/14/2012,,594,0,905,1,1,-16,
584,ce,t0013810,Rent Change,1/1/2015,C5252J,9/14/2012,7/10/2015,606,1,905,1,1,12,190 days 00:00:00.000000000
590,ce,t0013811,Rent Change,4/30/2013,C5252K,7/12/2012,6/10/2014,610,1,905,1,1,610,406 days 00:00:00.000000000
598,ce,t0013812,Rent Change,4/30/2013,C5252L,11/13/2012,,620,0,905,1,1,620,
599,ce,t0013812,Rent Change,12/1/2013,C5252L,11/13/2012,9/7/2014,636,1,905,1,1,16,280 days 00:00:00.000000000
609,ce,t0013813,Rent Change,4/30/2013,C5252M,10/12/1991,,630,0,905,1,1,630,
610,ce,t0013813,Rent Change,6/30/2013,C5252M,10/12/1991,,660,0,905,1,1,30,
611,ce,t0013813,Rent Change,7/31/2014,C5252M,10/12/1991,4/30/2015,680,1,905,1,1,20,273 days 00:00:00.000000000
618,ce,t0013814,Rent Change,4/30/2013,C5254A,12/14/2012,,605,0,905,1,2,605,
619,ce,t0013814,Rent Change,12/31/2013,C5254A,12/14/2012,,625,0,905,1,2,20,
620,ce,t0013814,Rent Change,1/1/2015,C5254A,12/14/2012,5/1/2015,638,1,905,1,2,13,120 days 00:00:00.000000000
627,ce,t0013815,Rent Change,4/30/2013,C5254B,1/16/2012,,640,0,955,2,2,640,
628,ce,t0013815,Rent Change,1/31/2014,C5254B,1/16/2012,9/30/2014,670,1,955,2,2,30,242 days 00:00:00.000000000
635,ce,t0013816,Rent Change,4/30/2013,C5254C,8/10/2010,,615,0,905,1,2,615,
636,ce,t0013816,Rent Change,9/1/2013,C5254C,8/10/2010,3/31/2014,635,1,905,1,2,20,211 days 00:00:00.000000000
644,ce,t0013817,Rent Change,4/30/2013,C5254D,7/31/2009,,650,0,955,2,2,650,
645,ce,t0013817,Rent Change,8/1/2013,C5254D,7/31/2009,,660,0,955,2,2,10,
646,ce,t0013817,Rent Change,11/1/2014,C5254D,7/31/2009,,679,0,955,2,2,19,
647,ce,t0013817,Rent Change,11/1/2015,C5254D,7/31/2009,,699,0,955,2,2,20,
648,ce,t0013817,Rent Change,10/31/2016,C5254D,7/31/2009,,734,0,955,2,2,35,
649,ce,t0013817,Rent Change,10/31/2017,C5254D,7/31/2009,3/3/2018,748,1,955,2,2,14,123 days 00:00:00.000000000
654,ce,t0013818,Rent Change,4/30/2013,C5254E,10/8/2011,,615,0,905,1,2,615,
655,ce,t0013818,Rent Change,10/31/2013,C5254E,10/8/2011,5/1/2014,664,1,905,1,2,49,182 days 00:00:00.000000000
666,ce,t0013820,Rent Change,4/30/2013,C5254G,8/13/2010,,615,0,905,1,2,615,
667,ce,t0013820,Rent Change,6/30/2013,C5254G,8/13/2010,,625,0,905,1,2,10,
668,ce,t0013820,Rent Change,12/31/2013,C5254G,8/13/2010,,630,0,905,1,2,5,
669,ce,t0013820,Rent Change,3/31/2015,C5254G,8/13/2010,,636,0,905,1,2,6,
670,ce,t0013820,Rent Change,2/29/2016,C5254G,8/13/2010,,670,0,905,1,2,34,
671,ce,t0013820,Rent Change,8/31/2016,C5254G,8/13/2010,9/30/2016,699,1,905,1,2,29,30 days 00:00:00.000000000
676,ce,t0013821,Rent Change,4/30/2013,C5254H,11/8/2012,11/30/2013,650,1,955,2,2,650,214 days 00:00:00.000000000
689,ce,t0013822,Rent Change,4/30/2013,C5254J,8/15/2011,,625,0,905,1,2,625,
690,ce,t0013822,Rent Change,9/1/2013,C5254J,8/15/2011,10/13/2014,645,1,905,1,2,20,407 days 00:00:00.000000000
700,ce,t0013824,Rent Change,4/30/2013,C5254L,12/11/2012,,635,0,905,1,2,635,
701,ce,t0013824,Rent Change,12/31/2013,C5254L,12/11/2012,7/30/2014,655,1,905,1,2,20,211 days 00:00:00.000000000
708,ce,t0013825,Rent Change,4/30/2013,C5269A,9/15/2011,9/30/2013,560,1,675,1,1,560,153 days 00:00:00.000000000
717,ce,t0013826,Rent Change,4/30/2013,C5269B,6/23/2012,,560,0,675,1,1,560,
718,ce,t0013826,Rent Change,6/30/2013,C5269B,6/23/2012,6/30/2014,570,1,675,1,1,10,365 days 00:00:00.000000000
726,ce,t0013827,Rent Change,4/30/2013,C5269C,3/19/2012,,560,0,675,1,1,560,
727,ce,t0013827,Rent Change,3/31/2014,C5269C,3/19/2012,,577,0,675,1,1,17,
728,ce,t0013827,Rent Change,7/31/2014,C5269C,3/19/2012,10/31/2014,594,1,675,1,1,17,92 days 00:00:00.000000000
738,ce,t0013828,Rent Change,4/30/2013,C5269D,1/7/2011,,560,0,675,1,1,560,
739,ce,t0013828,Rent Change,1/31/2014,C5269D,1/7/2011,,1160,0,675,1,1,600,
740,ce,t0013828,Rent Change,2/28/2014,C5269D,1/7/2011,,580,0,675,1,1,-580,
741,ce,t0013828,Rent Change,1/31/2015,C5269D,1/7/2011,,597,0,675,1,1,17,
742,ce,t0013828,Rent Change,1/31/2016,C5269D,1/7/2011,1/31/2017,629,1,675,1,1,32,366 days 00:00:00.000000000
746,ce,t0013829,Rent Change,4/30/2013,C5269E,3/24/2012,,570,0,675,1,1,570,
747,ce,t0013829,Rent Change,3/31/2014,C5269E,3/24/2012,,587,0,675,1,1,17,
748,ce,t0013829,Rent Change,3/31/2015,C5269E,3/24/2012,,593,0,675,1,1,6,
749,ce,t0013829,Rent Change,3/31/2016,C5269E,3/24/2012,,629,0,675,1,1,36,
750,ce,t0013829,Rent Change,3/31/2017,C5269E,3/24/2012,3/31/2018,657,1,675,1,1,28,365 days 00:00:00.000000000
756,ce,t0013830,Rent Change,4/30/2013,C5269F,9/7/2012,,570,0,675,1,1,570,
757,ce,t0013830,Rent Change,9/30/2013,C5269F,9/7/2012,11/30/2013,590,1,675,1,1,20,61 days 00:00:00.000000000
769,ce,t0013831,Rent Change,4/30/2013,C5269G,2/3/2001,,570,0,675,1,1,570,
770,ce,t0013831,Rent Change,6/30/2013,C5269G,2/3/2001,,580,0,675,1,1,10,
771,ce,t0013831,Rent Change,6/30/2014,C5269G,2/3/2001,3/20/2015,597,1,675,1,1,17,263 days 00:00:00.000000000
781,ce,t0013832,Rent Change,4/30/2013,C5269H,11/3/2012,11/30/2013,570,1,675,1,1,570,214 days 00:00:00.000000000
790,ce,t0013833,Rent Change,4/30/2013,C5269J,7/7/2012,6/30/2013,580,1,675,1,1,580,61 days 00:00:00.000000000
799,ce,t0013834,Rent Change,4/30/2013,C5269K,2/26/2010,,580,0,675,1,1,580,
800,ce,t0013834,Rent Change,3/31/2014,C5269K,2/26/2010,4/18/2014,594,1,675,1,1,14,18 days 00:00:00.000000000
808,ce,t0013835,Rent Change,4/30/2013,C5269L,10/6/2012,,580,0,675,1,1,580,
809,ce,t0013835,Rent Change,10/31/2013,C5269L,10/6/2012,10/31/2014,600,1,675,1,1,20,365 days 00:00:00.000000000
816,ce,t0013836,Rent Change,4/30/2013,C5269M,9/30/2011,,580,0,675,1,1,580,
817,ce,t0013836,Rent Change,6/30/2013,C5269M,9/30/2011,6/30/2014,590,1,675,1,1,10,365 days 00:00:00.000000000
826,ce,t0013837,Rent Change,4/30/2013,C5271A,8/17/2012,1/31/2014,560,1,675,1,1,560,276 days 00:00:00.000000000
829,ce,t0013839,Rent Change,4/30/2013,C5271C,12/15/2012,,560,0,675,1,1,560,
830,ce,t0013839,Rent Change,12/31/2013,C5271C,12/15/2012,,580,0,675,1,1,20,
831,ce,t0013839,Rent Change,1/1/2015,C5271C,12/15/2012,,591,0,675,1,1,11,
832,ce,t0013839,Rent Change,12/31/2015,C5271C,12/15/2012,,629,0,675,1,1,38,
833,ce,t0013839,Rent Change,12/31/2017,C5271C,12/15/2012,12/31/2018,657,1,675,1,1,28,365 days 00:00:00.000000000
837,ce,t0013840,Rent Change,4/30/2013,C5271D,10/10/2012,,560,0,675,1,1,560,
838,ce,t0013840,Rent Change,10/31/2013,C5271D,10/10/2012,10/31/2014,580,1,675,1,1,20,365 days 00:00:00.000000000
846,ce,t0013841,Rent Change,4/30/2013,C5271E,7/28/2012,,570,0,675,1,1,570,
847,ce,t0013841,Rent Change,8/1/2013,C5271E,7/28/2012,9/30/2013,590,1,675,1,1,20,60 days 00:00:00.000000000
857,ce,t0013842,Rent Change,4/30/2013,C5271F,9/22/2012,9/30/2013,570,1,675,1,1,570,153 days 00:00:00.000000000
866,ce,t0013843,Rent Change,4/30/2013,C5271G,9/28/2012,,570,0,675,1,1,570,
867,ce,t0013843,Rent Change,9/30/2013,C5271G,9/28/2012,,590,0,675,1,1,20,
868,ce,t0013843,Rent Change,1/31/2014,C5271G,9/28/2012,9/30/2014,585,1,675,1,1,-5,242 days 00:00:00.000000000
876,ce,t0013844,Rent Change,4/30/2013,C5271H,3/8/2013,6/4/2013,570,1,675,1,1,570,35 days 00:00:00.000000000
885,ce,t0013845,Rent Change,4/30/2013,C5271J,1/22/2013,1/31/2014,590,1,675,1,1,590,276 days 00:00:00.000000000
895,ce,t0013846,Rent Change,4/30/2013,C5271K,7/1/2012,,590,0,675,1,1,590,
896,ce,t0013846,Rent Change,6/30/2013,C5271K,7/1/2012,,600,0,675,1,1,10,
897,ce,t0013846,Rent Change,6/30/2014,C5271K,7/1/2012,,618,0,675,1,1,18,
898,ce,t0013846,Rent Change,6/30/2015,C5271K,7/1/2012,,637,0,675,1,1,19,
899,ce,t0013846,Rent Change,6/30/2016,C5271K,7/1/2012,5/5/2017,659,1,675,1,1,22,309 days 00:00:00.000000000
903,ce,t0013846,Rent Change,6/30/2017,S1500-3E,5/5/2017,,779,0,955,2,1,120,
904,ce,t0013846,Rent Change,4/30/2018,S1500-3E,5/5/2017,,814,0,955,2,1,35,
905,ce,t0013846,Rent Change,5/31/2018,S1500-3E,5/5/2017,,819,0,955,2,1,5,
915,ce,t0013847,Rent Change,4/30/2013,C5271L,7/1/2010,,590,0,675,1,1,590,
916,ce,t0013847,Rent Change,6/30/2013,C5271L,7/1/2010,9/30/2014,600,1,675,1,1,10,457 days 00:00:00.000000000
925,ce,t0013848,Rent Change,4/30/2013,C5271M,12/1/2012,,590,0,675,1,1,590,
926,ce,t0013848,Rent Change,3/31/2014,C5271M,12/1/2012,9/8/2014,610,1,675,1,1,20,161 days 00:00:00.000000000
933,ce,t0013849,Rent Change,4/30/2013,C5273A,3/10/2012,,560,0,675,1,1,560,
934,ce,t0013849,Rent Change,5/31/2013,C5273A,3/10/2012,,565,0,675,1,1,5,
935,ce,t0013849,Rent Change,5/31/2014,C5273A,3/10/2012,5/31/2014,582,1,675,1,1,17,0 days 00:00:00.000000000
944,ce,t0013850,Rent Change,4/30/2013,C5273B,2/22/2010,7/31/2013,560,1,675,1,1,560,92 days 00:00:00.000000000
953,ce,t0013851,Rent Change,4/30/2013,C5273C,6/11/2012,,560,0,675,1,1,560,
954,ce,t0013851,Rent Change,6/30/2013,C5273C,6/11/2012,6/30/2014,570,1,675,1,1,10,365 days 00:00:00.000000000
961,ce,t0013852,Rent Change,4/30/2013,C5273D,4/29/2011,,560,0,675,1,1,560,
962,ce,t0013852,Rent Change,6/30/2013,C5273D,4/29/2011,12/31/2013,570,1,675,1,1,10,184 days 00:00:00.000000000
975,ce,t0013853,Rent Change,4/30/2013,C5273E,5/10/2006,,570,0,675,1,1,570,
976,ce,t0013853,Rent Change,6/30/2013,C5273E,5/10/2006,,580,0,675,1,1,10,
977,ce,t0013853,Rent Change,6/30/2014,C5273E,5/10/2006,,597,0,675,1,1,17,
978,ce,t0013853,Rent Change,6/30/2015,C5273E,5/10/2006,,615,0,675,1,1,18,
979,ce,t0013853,Rent Change,6/30/2016,C5273E,5/10/2006,,645,0,675,1,1,30,
980,ce,t0013853,Rent Change,6/30/2017,C5273E,5/10/2006,,667,0,675,1,1,22,
981,ce,t0013853,Rent Change,6/30/2018,C5273E,5/10/2006,,700,0,675,1,1,33,
984,ce,t0013854,Rent Change,4/30/2013,C5273F,11/9/2012,,570,0,675,1,1,570,
985,ce,t0013854,Rent Change,12/1/2013,C5273F,11/9/2012,,597,0,675,1,1,27,
986,ce,t0013854,Rent Change,7/31/2014,C5273F,11/9/2012,,615,0,675,1,1,18,
987,ce,t0013854,Rent Change,3/31/2015,C5273F,11/9/2012,8/4/2015,621,1,675,1,1,6,126 days 00:00:00.000000000
997,ce,t0013855,Rent Change,4/30/2013,C5273G,1/1/2013,,570,0,675,1,1,570,
998,ce,t0013855,Rent Change,12/31/2013,C5273G,1/1/2013,3/15/2014,590,1,675,1,1,20,74 days 00:00:00.000000000
1005,ce,t0013856,Rent Change,4/30/2013,C5273H,8/9/2006,,570,0,675,1,1,570,
1006,ce,t0013856,Rent Change,9/1/2013,C5273H,8/9/2006,,590,0,675,1,1,20,
1007,ce,t0013856,Rent Change,7/31/2014,C5273H,8/9/2006,,608,0,675,1,1,18,
1008,ce,t0013856,Rent Change,4/30/2015,C5273H,8/9/2006,,619,0,675,1,1,11,
1009,ce,t0013856,Rent Change,5/1/2016,C5273H,8/9/2006,,639,0,675,1,1,20,
1010,ce,t0013856,Rent Change,4/30/2017,C5273H,8/9/2006,,667,0,675,1,1,28,
1011,ce,t0013856,Rent Change,4/30/2018,C5273H,8/9/2006,,700,0,675,1,1,33,
1023,ce,t0013858,Rent Change,4/30/2013,C5273K,9/12/2012,,590,0,675,1,1,590,
1024,ce,t0013858,Rent Change,9/30/2013,C5273K,9/12/2012,4/15/2015,610,1,675,1,1,20,562 days 00:00:00.000000000
1035,ce,t0013859,Rent Change,4/30/2013,C5273L,10/7/2010,,590,0,675,1,1,590,
1036,ce,t0013859,Rent Change,10/31/2013,C5273L,10/7/2010,,613,0,675,1,1,23,
1037,ce,t0013859,Rent Change,9/30/2014,C5273L,10/7/2010,,635,0,675,1,1,22,
1038,ce,t0013859,Rent Change,8/31/2015,C5273L,10/7/2010,,660,0,675,1,1,25,
1039,ce,t0013859,Rent Change,8/31/2016,C5273L,10/7/2010,,690,0,675,1,1,30,
1040,ce,t0013859,Rent Change,8/31/2017,C5273L,10/7/2010,8/31/2018,695,1,675,1,1,5,365 days 00:00:00.000000000
1045,ce,t0013860,Rent Change,4/30/2013,C5273M,2/26/2005,,585,0,675,1,1,585,
1046,ce,t0013860,Rent Change,6/30/2013,C5273M,2/26/2005,,600,0,675,1,1,15,
1047,ce,t0013860,Rent Change,5/31/2014,C5273M,2/26/2005,,618,0,675,1,1,18,
1048,ce,t0013860,Rent Change,5/31/2015,C5273M,2/26/2005,4/30/2016,637,1,675,1,1,19,335 days 00:00:00.000000000
1055,ce,t0013861,Rent Change,4/30/2013,C5303A,11/28/2012,,550,0,675,1,1,550,
1056,ce,t0013861,Rent Change,12/1/2013,C5303A,11/28/2012,11/11/2014,570,1,675,1,1,20,345 days 00:00:00.000000000
1061,ce,t0013862,Rent Change,4/30/2013,C5303B,12/12/2011,1/31/2014,550,1,675,1,1,550,276 days 00:00:00.000000000
1069,ce,t0013863,Rent Change,4/30/2013,C5303C,11/27/2011,,550,0,675,1,1,550,
1070,ce,t0013863,Rent Change,6/30/2013,C5303C,11/27/2011,7/31/2013,560,1,675,1,1,10,31 days 00:00:00.000000000
1077,ce,t0013864,Rent Change,12/31/2018,S1456H,12/13/2017,,699,0,675,1,1,0,
1088,ce,t0013865,Rent Change,4/30/2013,C5303E,12/1/2012,,560,0,675,1,1,560,
1089,ce,t0013865,Rent Change,12/1/2013,C5303E,12/1/2012,,577,0,675,1,1,17,
1090,ce,t0013865,Rent Change,3/1/2015,C5303E,12/1/2012,2/13/2016,583,1,675,1,1,6,349 days 00:00:00.000000000
1095,ce,t0013867,Rent Change,4/30/2013,C5303G,2/7/2013,,560,0,675,1,1,560,
1096,ce,t0013867,Rent Change,2/28/2014,C5303G,2/7/2013,2/28/2015,580,1,675,1,1,20,365 days 00:00:00.000000000
1102,ce,t0013868,Rent Change,4/30/2013,C5303H,2/14/2013,,560,0,675,1,1,560,
1103,ce,t0013868,Rent Change,2/28/2014,C5303H,2/14/2013,,574,0,675,1,1,14,
1104,ce,t0013868,Rent Change,5/31/2015,C5303H,2/14/2013,5/31/2016,609,1,675,1,1,35,366 days 00:00:00.000000000
1107,ce,t0013869,Rent Change,4/30/2013,C5303J,6/1/2010,5/31/2013,570,1,675,1,1,570,31 days 00:00:00.000000000
1123,ce,t0013871,Rent Change,4/30/2013,C5303L,11/26/1999,7/31/2013,570,1,675,1,1,570,92 days 00:00:00.000000000
1139,ce,t0013872,Rent Change,4/30/2013,C5303M,12/5/2012,6/30/2013,570,1,675,1,1,570,61 days 00:00:00.000000000
1148,ce,t0013873,Rent Change,4/30/2013,C5305A,6/13/2011,,550,0,675,1,1,550,
1149,ce,t0013873,Rent Change,6/30/2013,C5305A,6/13/2011,5/31/2014,560,1,675,1,1,10,335 days 00:00:00.000000000
1156,ce,t0013874,Rent Change,4/30/2013,C5305B,6/8/2012,,550,0,675,1,1,550,
1157,ce,t0013874,Rent Change,6/30/2013,C5305B,6/8/2012,6/30/2014,560,1,675,1,1,10,365 days 00:00:00.000000000
1165,ce,t0013875,Rent Change,4/30/2013,C5305C,6/1/2006,,550,0,675,1,1,550,
1166,ce,t0013875,Rent Change,6/30/2013,C5305C,6/1/2006,,560,0,675,1,1,10,
1167,ce,t0013875,Rent Change,6/30/2014,C5305C,6/1/2006,,577,0,675,1,1,17,
1168,ce,t0013875,Rent Change,6/30/2015,C5305C,6/1/2006,,594,0,675,1,1,17,
1169,ce,t0013875,Rent Change,6/30/2016,C5305C,6/1/2006,3/4/2017,624,1,675,1,1,30,247 days 00:00:00.000000000
1175,ce,t0013876,Rent Change,4/30/2013,C5305D,3/1/2013,11/4/2013,550,1,675,1,1,550,188 days 00:00:00.000000000
1182,ce,t0013877,Rent Change,4/30/2013,C5305E,2/4/2011,,560,0,675,1,1,560,
1183,ce,t0013877,Rent Change,9/1/2013,C5305E,2/4/2011,,580,0,675,1,1,20,
1184,ce,t0013877,Rent Change,7/31/2014,C5305E,2/4/2011,,597,0,675,1,1,17,
1185,ce,t0013877,Rent Change,7/31/2015,C5305E,2/4/2011,10/31/2015,621,1,675,1,1,24,92 days 00:00:00.000000000
1194,ce,t0013878,Rent Change,4/30/2013,C5305F,2/24/2011,9/15/2013,570,1,675,1,1,570,138 days 00:00:00.000000000
1202,ce,t0013879,Rent Change,4/30/2013,C5305G,2/22/2013,,560,0,675,1,1,560,
1203,ce,t0013879,Rent Change,2/28/2014,C5305G,2/22/2013,5/31/2015,574,1,675,1,1,14,457 days 00:00:00.000000000
1213,ce,t0013880,Rent Change,4/30/2013,C5305H,11/1/2002,,555,0,675,1,1,555,
1214,ce,t0013880,Rent Change,5/31/2013,C5305H,11/1/2002,,570,0,675,1,1,15,
1215,ce,t0013880,Rent Change,6/30/2015,C5305H,11/1/2002,6/30/2016,621,1,675,1,1,51,366 days 00:00:00.000000000
1225,ce,t0013881,Rent Change,4/30/2013,C5305J,8/29/2011,,570,0,675,1,1,570,
1226,ce,t0013881,Rent Change,10/31/2013,C5305J,8/29/2011,,590,0,675,1,1,20,
1227,ce,t0013881,Rent Change,11/1/2014,C5305J,8/29/2011,10/31/2015,608,1,675,1,1,18,364 days 00:00:00.000000000
1237,ce,t0013882,Rent Change,4/30/2013,C5305K,9/25/2011,,570,0,675,1,1,570,
1238,ce,t0013882,Rent Change,9/30/2013,C5305K,9/25/2011,9/30/2014,590,1,675,1,1,20,365 days 00:00:00.000000000
1246,ce,t0013883,Rent Change,4/30/2013,C5305L,2/28/2013,,570,0,675,1,1,570,
1247,ce,t0013883,Rent Change,12/1/2013,C5305L,2/28/2013,1/31/2014,628,1,675,1,1,58,61 days 00:00:00.000000000
1252,ce,t0013884,Rent Change,4/30/2013,C5305M,1/30/2013,8/15/2013,570,1,675,1,1,570,107 days 00:00:00.000000000
