CommUnits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Property_Code,Bldg_Code,Floor_Code,Unit_Code,Rental_Type,Country,Ext_Ref_Unit_Id,Ref_Property_Id,Ref_Building_Id,Ref_Floor_Id,Available_Date,Date_Ready,Address_1,Address_2,Address_3,Address_4,City,State,Zip_Code,Rent,SQFT,Rent_Ready,Exclude,Unit_Type,Location,BedRooms,Attributes_1,Attributes_2,Attributes_3,Attributes_4,Attributes_5,Attributes_6,Attributes_7,Attributes_8,Attributes_9,Attributes_10,MLA,Lease_Type,Userdefined_1,Userdefined_2,Userdefined_3,Userdefined_4,Userdefined_5,Userdefined_6,Userdefined_7,Userdefined_8,Userdefined_9,Userdefined_10,Notes
fh,,,1045A,Residential,us,,,,,,12/26/2017,1045 A Weybridge Rd. North,,,,Columbus,OH,43220,975,700,1,0,.fh1br-1,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1045B,Residential,us,,,,,,7/10/2018,1045 B Weybridge Rd. North,,,,Columbus,OH,43220,1099,912,1,0,.fh2r-1,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1045C,Residential,us,,,,,,,1045 C Weybridge Rd. North,,,,Columbus,OH,43220,1050,700,0,0,.fh1br-2,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1045D,Residential,us,,,,,1/7/2019,1/7/2019,1045 D Weybridge Rd. North,,,,Columbus,OH,43220,1199,912,0,0,.fh2r-2,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1050A,Residential,us,,,,,,10/20/2018,1050 A Weybridge Rd. South,,,,Columbus,OH,43220,975,700,0,0,.fh1br-1,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1050B,Residential,us,,,,,,,1050 B Weybridge Rd. South,,,,Columbus,OH,43220,1099,912,1,0,.fh2r-1,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1050C,Residential,us,,,,,,7/8/2018,1050 C Weybridge Rd. South,,,,Columbus,OH,43220,1050,700,1,0,.fh1br-2,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1050D,Residential,us,,,,,,,1050 D Weybridge Rd. South,,,,Columbus,OH,43220,1199,912,0,0,.fh2r-2,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1051A,Residential,us,,,,,,,1051 A Bridgeway Cir.,,,,Columbus,OH,43220,1099,912,0,0,.fh2r-1,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1051B,Residential,us,,,,,,8/12/2017,1051 B Bridgeway Cir.,,,,Columbus,OH,43220,975,700,1,0,.fh1br-1,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1051C,Residential,us,,,,,,7/20/2018,1051 C Bridgeway Cir.,,,,Columbus,OH,43220,1199,912,1,0,.fh2r-2,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1051D,Residential,us,,,,,,,1051 D Bridgeway Cir.,,,,Columbus,OH,43220,1050,700,0,0,.fh1br-2,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1055A,Residential,us,,,,,,,1055 A Weybridge Rd. North,,,,Columbus,OH,43220,1099,912,0,0,.fh2r-1,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1055B,Residential,us,,,,,,9/17/2018,1055 B Weybridge Rd. North,,,,Columbus,OH,43220,975,700,1,0,.fh1br-1,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1055C,Residential,us,,,,,,7/10/2018,1055 C Weybridge Rd. North,,,,Columbus,OH,43220,1199,912,1,0,.fh2r-2,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1055D,Residential,us,,,,,,10/16/2018,1055 D Weybridge Rd. North,,,,Columbus,OH,43220,1050,700,1,0,.fh1br-2,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1060A,Residential,us,,,,,10/11/2018,10/11/2018,1060 A Weybridge Rd. South,,,,Columbus,OH,43220,1099,912,1,0,.fh2r-1,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1060B,Residential,us,,,,,11/29/2018,11/29/2018,1060 B Weybridge Rd. South,,,,Columbus,OH,43220,975,700,1,0,.fh1br-1,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1060C,Residential,us,,,,,,7/5/2018,1060 C Weybridge Rd. South,,,,Columbus,OH,43220,1199,912,1,0,.fh2r-2,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1060D,Residential,us,,,,,12/20/2018,12/20/2018,1060 D Weybridge Rd. South,,,,Columbus,OH,43220,1050,700,0,0,.fh1br-2,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1061A,Residential,us,,,,,,,1061 A Bridgeway Cir.,,,,Columbus,OH,43220,975,700,0,0,.fh1br-1,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1061B,Residential,us,,,,,,12/11/2018,1061 B Bridgeway Cir.,,,,Columbus,OH,43220,1099,912,1,0,.fh2r-1,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1061C,Residential,us,,,,,,8/17/2018,1061 C Bridgeway Cir.,,,,Columbus,OH,43220,1050,700,1,0,.fh1br-2,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1061D,Residential,us,,,,,,,1061 D Bridgeway Cir.,,,,Columbus,OH,43220,1199,912,0,0,.fh2r-2,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1062A,Residential,us,,,,,,,1062 A Weybridge Rd.,,,,Columbus,OH,43220,1099,912,0,0,.fh2r-1,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1062B,Residential,us,,,,,11/7/2018,11/7/2018,1062 B Weybridge Rd.,,,,Columbus,OH,43220,975,700,1,0,.fh1br-1,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1062C,Residential,us,,,,,,12/29/2018,1062 C Weybridge Rd.,,,,Columbus,OH,43220,1199,912,0,0,.fh2r-2,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1062D,Residential,us,,,,,,9/17/2018,1062 D Weybridge Rd.,,,,Columbus,OH,43220,1050,700,1,0,.fh1br-2,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1064A,Residential,us,,,,,,11/21/2018,1064 A Weybridge Rd.,,,,Columbus,OH,43220,1099,912,1,0,.fh2r-1,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1064B,Residential,us,,,,,,6/25/2018,1064 B Weybridge Rd.,,,,Columbus,OH,43220,1099,912,0,0,.fh2r-1,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1064C,Residential,us,,,,,,9/4/2018,1064 C Weybridge Rd.,,,,Columbus,OH,43220,1199,912,1,0,.fh2r-2,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1064D,Residential,us,,,,,,,1064 D Weybridge Rd.,,,,Columbus,OH,43220,955,912,0,0,.fh2-2,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1065A,Residential,us,,,,,,8/6/2018,1065 A Weybridge Rd. North,,,,Columbus,OH,43220,975,700,1,0,.fh1br-1,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1065B,Residential,us,,,,,,8/6/2018,1065 B Weybridge Rd. North,,,,Columbus,OH,43220,1099,912,1,0,.fh2r-1,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1065C,Residential,us,,,,,,6/27/2018,1065 C Weybridge Rd. North,,,,Columbus,OH,43220,1050,700,1,0,.fh1br-2,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1065D,Residential,us,,,,,,8/31/2018,1065 D Weybridge Rd. North,,,,Columbus,OH,43220,1199,912,1,0,.fh2r-2,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1066A,Residential,us,,,,,12/28/2018,12/28/2018,1066 A Weybridge Rd.,,,,Columbus,OH,43220,875,912,1,0,.fh2-1,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1066B,Residential,us,,,,,12/28/2018,12/28/2018,1066 B Weybridge Rd.,,,,Columbus,OH,43220,975,700,1,0,.fh1br-1,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1066C,Residential,us,,,,,,,1066 C Weybridge Rd.,,,,Columbus,OH,43220,1199,912,0,0,.fh2r-2,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1066D,Residential,us,,,,,,7/27/2018,1066 D Weybridge Rd.,,,,Columbus,OH,43220,1050,700,1,0,.fh1br-2,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1068A,Residential,us,,,,,,8/8/2018,1068 A Weybridge Rd.,,,,Columbus,OH,43220,975,700,1,0,.fh1br-1,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1068B,Residential,us,,,,,1/6/2019,1/6/2019,1068 B Weybridge Rd.,,,,Columbus,OH,43220,1099,912,1,0,.fh2r-1,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1068C,Residential,us,,,,,2/22/2019,2/22/2019,1068 C Weybridge Rd.,,,,Columbus,OH,43220,1050,700,0,0,.fh1br-2,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1068D,Residential,us,,,,,,1/6/2019,1068 D Weybridge Rd.,,,,Columbus,OH,43220,1199,912,1,0,.fh2r-2,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1070A,Residential,us,,,,,,2/10/2019,1070 A Weybridge Rd.,,,,Columbus,OH,43220,1099,912,0,0,.fh2r-1,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1070B,Residential,us,,,,,,6/25/2018,1070 B Weybridge Rd.,,,,Columbus,OH,43220,975,700,1,0,.fh1br-1,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1070C,Residential,us,,,,,,10/10/2018,1070 C Weybridge Rd.,,,,Columbus,OH,43220,1199,912,1,0,.fh2r-2,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1070D,Residential,us,,,,,,,1070 D Weybridge Rd.,,,,Columbus,OH,43220,1050,700,0,0,.fh1br-2,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1071A,Residential,us,,,,,,7/31/2018,1071 A Bridgeway Cir.,,,,Columbus,OH,43220,1099,912,1,0,.fh2r-1,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1071B,Residential,us,,,,,,5/23/2018,1071 B Bridgeway Cir.,,,,Columbus,OH,43220,975,700,1,0,.fh1br-1,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1071C,Residential,us,,,,,,7/31/2018,1071 C Bridgeway Cir.,,,,Columbus,OH,43220,1199,912,1,0,.fh2r-2,,2,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1071D,Residential,us,,,,,,9/11/2018,1071 D Bridgeway Cir.,,,,Columbus,OH,43220,1050,700,1,0,.fh1br-2,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,1072A,Residential,us,,,,,,6/18/2018,1072 A Weybridge Rd.,,,,Columbus,OH,43220,975,700,1,0,.fh1br-1,,1,1,,,,,,,,,,,,,,,,,,,,,,
fh,,,WAIT1AR1,Residential,us,,,,,1/8/2019,1/8/2019,Fox & Hounds Apartments,1075 Weybridge Road,,,Columbus,OH,43220,825,387,0,-1,wait,,1,,,,,,,,,,,,,,,,,,,,,,,
fh,,,WAIT1AR2,Residential,us,,,,,12/17/2018,12/17/2018,Fox & Hounds Apartments,1075 Weybridge Road,,,Columbus,OH,43220,825,387,0,-1,wait,,1,,,,,,,,,,,,,,,,,,,,,,,
fh,,,WAIT1BR1,Residential,us,,,,,12/28/2018,12/28/2018,Fox & Hounds Apartments,1075 Weybridge Road,,,Columbus,OH,43220,850,700,0,-1,wait,,1,,,,,,,,,,,,,,,,,,,,,,,
fh,,,WAIT2R-1,Residential,us,,,,,1/5/2019,1/5/2019,Fox & Hounds Apartments,1075 Weybridge Road,,,Columbus,OH,43220,975,912,0,-1,wait,,2,,,,,,,,,,,,,,,,,,,,,,,
fh,,,WAIT2R-2,Residential,us,,,,,1/7/2019,1/7/2019,Fox & Hounds Apartments,1075 Weybridge Road,,,Columbus,OH,43220,1050,912,0,-1,wait,,2,,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1960-08A,Residential,us,,,,,,10/23/2018,1960 W Algonquin Rd Apt 8A,,,,Mt. Prospect,IL,60056,1100,1040,1,0,.mpg2d,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1960-08B,Residential,us,,,,,,5/10/2018,1960 W Algonquin Rd Apt 8B,,,,Mt. Prospect,IL,60056,1100,1040,0,0,.mpg2d,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1960-09B,Residential,us,,,,,,,1960 W Algonquin Rd Apt 9B,,,,Mt. Prospect,IL,60056,1525,930,0,0,.mpg2br,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1960-10A,Residential,us,,,,,,11/5/2018,1960 W Algonquin Rd Apt 10A,,,,Mt. Prospect,IL,60056,1375,895,1,0,.mpg2ar,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1960-10B,Residential,us,,,,,,8/14/2017,1960 W Algonquin Rd Apt 10B,,,,Mt. Prospect,IL,60056,1375,895,1,0,.mpg2ar,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1962-06A,Residential,us,,,,,,10/15/2018,1962 W Algonquin Rd Apt 6A,,,,Mt. Prospect,IL,60056,1100,1040,1,0,.mpg2d,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1962-06B,Residential,us,,,,,,7/31/2018,1962 W Algonquin Rd Apt 6B,,,,Mt. Prospect,IL,60056,1449,1040,1,0,.mpg2dr,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1962-07A,Residential,us,,,,,,,1962 W Algonquin Rd Apt 7A,,,,Mt. Prospect,IL,60056,1425,960,0,0,.mpg2cr,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1962-07B,Residential,us,,,,,,3/10/2019,1962 W Algonquin Rd Apt 7B,,,,Mt. Prospect,IL,60056,1449,1040,0,0,.mpg2dr,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1964-04A,Residential,us,,,,,,,1964 W Algonquin Rd Apt 4A,,,,Mt. Prospect,IL,60056,1226,960,0,0,.mpg2c,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1964-04B,Residential,us,,,,,3/9/2019,3/9/2019,1964 W Algonquin Rd Apt 4B,,,,Mt. Prospect,IL,60056,1449,1040,0,0,.mpg2dr,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1964-05A,Residential,us,,,,,,,1964 W Algonquin Rd Apt 5A,,,,Mt. Prospect,IL,60056,1100,1040,0,0,.mpg2d,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1964-05B,Residential,us,,,,,,7/30/2018,1964 W Algonquin Rd Apt 5B,,,,Mt. Prospect,IL,60056,1449,1040,1,0,.mpg2dr,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1966-01A,Residential,us,,,,,3/12/2019,3/12/2019,1966 W Algonquin Rd Apt 1A,,,,Mt. Prospect,IL,60056,1375,895,0,0,.mpg2ar,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1966-01B,Residential,us,,,,,,10/3/2017,1966 W Algonquin Rd Apt 1B,,,,Mt. Prospect,IL,60056,1176,895,0,0,.mpg2a,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1966-02A,Residential,us,,,,,,,1966 W Algonquin Rd Apt 2A,,,,Mt. Prospect,IL,60056,1176,895,0,0,.mpg2a,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1966-02B,Residential,us,,,,,11/16/2018,11/16/2018,1966 W Algonquin Rd Apt 2B,,,,Mt. Prospect,IL,60056,1525,930,1,0,.mpg2br,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1966-03A,Residential,us,,,,,,,1966 W Algonquin Rd Apt 3A,,,,Mt. Prospect,IL,60056,1100,1040,0,0,.mpg2d,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1966-03B,Residential,us,,,,,,4/27/2018,1966 W Algonquin Rd Apt 3B,,,,Mt. Prospect,IL,60056,1100,1040,0,0,.mpg2d,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-01A,Residential,us,,,,,,,1968 W Algonquin Rd Apt 1A,,,,Mt. Prospect,IL,60056,1200,1240,0,0,.mpg2e,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-01B,Residential,us,,,,,,3/10/2019,1968 W Algonquin Rd Apt 1B,,,,Mt. Prospect,IL,60056,1200,1240,0,0,.mpg2e,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-01C,Residential,us,,,,,,1/10/2018,1968 W Algonquin Rd Apt 1C,,,,Mt. Prospect,IL,60056,1699,1240,1,0,.mpg3er2,,3,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-02A,Residential,us,,,,,,6/12/2018,1968 W Algonquin Rd Apt 2A,,,,Mt. Prospect,IL,60056,1649,1240,1,0,.mpg2er,,2,3,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-02B,Residential,us,,,,,,6/18/2018,1968 W Algonquin Rd Apt 2B,,,,Mt. Prospect,IL,60056,1649,1240,1,0,.mpg2er,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-02C,Residential,us,,,,,,6/27/2018,1968 W Algonquin Rd Apt 2C,,,,Mt. Prospect,IL,60056,1649,1240,1,0,.mpg2er,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-03A,Residential,us,,,,,,6/30/2018,1968 W Algonquin Rd Apt 3A,,,,Mt. Prospect,IL,60056,1126,835,1,0,.mpg1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-03B,Residential,us,,,,,,,1968 W Algonquin Rd Apt 3B,,,,Mt. Prospect,IL,60056,1195,835,0,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-03C,Residential,us,,,,,,9/20/2018,1968 W Algonquin Rd Apt 3C,,,,Mt. Prospect,IL,60056,1195,835,1,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-04A,Residential,us,,,,,,,1968 W Algonquin Rd Apt 4A,,,,Mt. Prospect,IL,60056,1195,835,0,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-04B,Residential,us,,,,,,8/7/2018,1968 W Algonquin Rd Apt 4B,,,,Mt. Prospect,IL,60056,1195,835,1,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-04C,Residential,us,,,,,,,1968 W Algonquin Rd Apt 4C,,,,Mt. Prospect,IL,60056,1195,835,0,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-05A,Residential,us,,,,,,10/22/2018,1968 W Algonquin Rd Apt 5A,,,,Mt. Prospect,IL,60056,1126,735,1,0,.mpg1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-05B,Residential,us,,,,,3/17/2019,3/17/2019,1968 W Algonquin Rd Apt 5B,,,,Mt. Prospect,IL,60056,1195,835,0,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-05C,Residential,us,,,,,,,1968 W Algonquin Rd Apt 5C,,,,Mt. Prospect,IL,60056,1126,835,0,0,.mpg1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-06A,Residential,us,,,,,,,1968 W Algonquin Rd Apt 6A,,,,Mt. Prospect,IL,60056,1195,835,0,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-06B,Residential,us,,,,,,9/10/2017,1968 W Algonquin Rd Apt 6B,,,,Mt. Prospect,IL,60056,1195,835,1,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-06C,Residential,us,,,,,,,1968 W Algonquin Rd Apt 6C,,,,Mt. Prospect,IL,60056,1126,835,0,0,.mpg1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-07A,Residential,us,,,,,,3/10/2019,1968 W Algonquin Rd Apt 7A,,,,Mt. Prospect,IL,60056,1175,735,0,0,.mpg1ar,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-07B,Residential,us,,,,,,6/10/2018,1968 W Algonquin Rd Apt 7B,,,,Mt. Prospect,IL,60056,1195,835,1,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-07C,Residential,us,,,,,,9/17/2018,1968 W Algonquin Rd Apt 7C,,,,Mt. Prospect,IL,60056,1195,835,1,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-08A,Residential,us,,,,,,,1968 W Algonquin Rd Apt 8A,,,,Mt. Prospect,IL,60056,1126,835,0,0,.mpg1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-08B,Residential,us,,,,,,,1968 W Algonquin Rd Apt 8B,,,,Mt. Prospect,IL,60056,1126,835,0,0,.mpg1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-08C,Residential,us,,,,,,4/2/2018,1968 W Algonquin Rd Apt 8C,,,,Mt. Prospect,IL,60056,1195,835,1,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-09A,Residential,us,,,,,,8/27/2018,1968 W Algonquin Rd Apt 9A,,,,Mt. Prospect,IL,60056,1126,835,1,0,.mpg1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-09B,Residential,us,,,,,,6/5/2018,1968 W Algonquin Rd Apt 9B,,,,Mt. Prospect,IL,60056,1195,835,1,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-09C,Residential,us,,,,,2/24/2019,2/24/2019,1968 W Algonquin Rd Apt 9C,,,,Mt. Prospect,IL,60056,1195,835,0,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-10A,Residential,us,,,,,,,1968 W Algonquin Rd Apt 10A,,,,Mt. Prospect,IL,60056,1126,835,0,0,.mpg1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-10B,Residential,us,,,,,,,1968 W Algonquin Rd Apt 10B,,,,Mt. Prospect,IL,60056,1126,835,0,0,.mpg1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-10C,Residential,us,,,,,,,1968 W Algonquin Rd Apt 10C,,,,Mt. Prospect,IL,60056,1126,835,0,0,.mpg1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-11A,Residential,us,,,,,,9/11/2018,1968 W Algonquin Rd Apt 11A,,,,Mt. Prospect,IL,60056,1195,835,1,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-11B,Residential,us,,,,,,,1968 W Algonquin Rd Apt 11B,,,,Mt. Prospect,IL,60056,1195,835,0,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-11C,Residential,us,,,,,2/10/2019,2/10/2019,1968 W Algonquin Rd Apt 11C,,,,Mt. Prospect,IL,60056,1126,835,0,0,.mpg1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-12A,Residential,us,,,,,,5/30/2018,1968 W Algonquin Rd Apt 12A,,,,Mt. Prospect,IL,60056,1195,835,1,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-12B,Residential,us,,,,,,,1968 W Algonquin Rd Apt 12B,,,,Mt. Prospect,IL,60056,1126,835,0,0,.mpg1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-12C,Residential,us,,,,,,3/10/2018,1968 W Algonquin Rd Apt 12C,,,,Mt. Prospect,IL,60056,1195,835,0,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-13A,Residential,us,,,,,,,1968 W Algonquin Rd Apt 13A,,,,Mt. Prospect,IL,60056,1195,835,0,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-13B,Residential,us,,,,,,11/19/2017,1968 W Algonquin Rd Apt 13B,,,,Mt. Prospect,IL,60056,1195,835,1,0,.mpg1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-13C,Residential,us,,,,,,,1968 W Algonquin Rd Apt 13C,,,,Mt. Prospect,IL,60056,1126,835,0,0,.mpg1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-14A,Residential,us,,,,,,,1968 W Algonquin Rd Apt 14A,,,,Mt. Prospect,IL,60056,1649,1240,0,0,.mpg2er,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-14B,Residential,us,,,,,,11/8/2018,1968 W Algonquin Rd Apt 14B,,,,Mt. Prospect,IL,60056,1200,1240,1,0,.mpg2e,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-14C,Residential,us,,,,,,,1968 W Algonquin Rd Apt 14C,,,,Mt. Prospect,IL,60056,1200,1240,0,0,.mpg2e,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-15A,Residential,us,,,,,,,1968 W Algonquin Rd Apt 15A,,,,Mt. Prospect,IL,60056,1200,1240,0,0,.mpg2e,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-15B,Residential,us,,,,,,11/8/2018,1968 W Algonquin Rd Apt 15B,,,,Mt. Prospect,IL,60056,1200,1240,0,0,.mpg2e,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1968-15C,Residential,us,,,,,,4/13/2018,1968 W Algonquin Rd Apt 15C,,,,Mt. Prospect,IL,60056,1200,1240,1,0,.mpg2e,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1970-08A,Residential,us,,,,,,12/31/2018,1970 W Algonquin Rd Apt 8A,,,,Mt. Prospect,IL,60056,1100,1040,0,0,.mpg2d,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1970-08B,Residential,us,,,,,,7/10/2018,1970 W Algonquin Rd Apt 8B,,,,Mt. Prospect,IL,60056,1100,1040,1,0,.mpg2d,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1970-09B,Residential,us,,,,,,3/3/2017,1970 W Algonquin Rd Apt 9B,,,,Mt. Prospect,IL,60056,1525,930,1,0,.mpg2br,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1970-10A,Residential,us,,,,,,,1970 W Algonquin Rd Apt 10A,,,,Mt. Prospect,IL,60056,1176,895,0,0,.mpg2a,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1970-10B,Residential,us,,,,,,,1970 W Algonquin Rd Apt 10B,,,,Mt. Prospect,IL,60056,1176,895,0,0,.mpg2a,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1972-06A,Residential,us,,,,,,10/15/2018,1972 W Algonquin Rd Apt 6A,,,,Mt. Prospect,IL,60056,1100,1040,1,0,.mpg2d,,2,2,,,,,,,,,,,,,,,,,,,,,,
mpg,,,1972-06B,Residential,us,,,,,,12/7/2018,1972 W Algonquin Rd Apt 6B,,,,Mt. Prospect,IL,60056,1449,1040,1,0,.mpg2dr,,2,2,,,,,,,,,,,,,,,,,,,,,,
